time_sec,quad_ref_x,quad_ref_y,quad_ref_z,quad_actual_x,quad_actual_y,quad_actual_z,payload_ref_x,payload_ref_y,payload_ref_z,payload_actual_x,payload_actual_y,payload_actual_z,quad_ref_vx,quad_ref_vy,quad_ref_vz,quad_actual_vx,quad_actual_vy,quad_actual_vz,payload_ref_vx,payload_ref_vy,payload_ref_vz,payload_actual_vx,payload_actual_vy,payload_actual_vz
0.429738,0.968995,0.791362,2.64732,1.88066,0.421676,2.63572,1.01179,0.952509,2,1.97908,0.160704,2.02824,2.16906,1.56006,-0.0791518,-0.292833,1.87633,-0.0831446,2.25939,1.85402,0,-0.273141,0.714827,0.419031
0.439673,0.990363,0.806657,2.64653,1.87788,0.44053,2.63488,1.03405,0.970679,2,1.97684,0.166569,2.03161,2.16312,1.54069,-0.0793958,-0.263794,1.89392,-0.0844545,2.25293,1.82973,0,-0.286367,0.75159,0.423026
0.449724,1.01248,0.822328,2.64572,1.87586,0.45573,2.6342,1.05708,0.989283,2,1.97389,0.174319,2.03586,2.15681,1.52016,-0.0795663,-0.239385,1.90562,-0.0843386,2.24607,1.80404,0,-0.302639,0.798645,0.425927
0.459895,1.03451,0.837768,2.64491,1.87363,0.474847,2.63336,1.08002,1.0076,2,1.97079,0.182544,2.04012,2.15035,1.49921,-0.0796533,-0.207852,1.9172,-0.0838352,2.23908,1.7779,0,-0.318417,0.846419,0.425652
0.469762,1.05521,0.852124,2.64414,1.87171,0.494063,2.63253,1.10157,1.02462,2,1.96686,0.193049,2.04521,2.14413,1.47907,-0.0796598,-0.175098,1.92553,-0.0823576,2.23235,1.75283,0,-0.336656,0.904635,0.421468
0.479869,1.07687,0.866986,2.64333,1.87013,0.513347,2.63172,1.12413,1.04223,2,1.96412,0.200443,2.04856,2.13745,1.45751,-0.0795888,-0.140944,1.93072,-0.0791401,2.22514,1.72605,0,-0.348417,0.944084,0.416817
0.489784,1.09813,0.881397,2.64254,1.86889,0.532667,2.63095,1.14626,1.05929,2,1.96056,0.210131,2.05269,2.13074,1.43589,-0.0794421,-0.105718,1.93279,-0.074954,2.2179,1.69925,0,-0.362468,0.993621,0.408186
0.499783,1.1193,0.895576,2.64175,1.86802,0.551992,2.63022,1.16829,1.07606,2,1.95687,0.220316,2.05671,2.12389,1.41389,-0.0792204,-0.0696013,1.9318,-0.0699404,2.21053,1.67205,0,-0.375761,1.04324,0.396508
0.509818,1.14064,0.909693,2.64096,1.86751,0.571293,2.62955,1.1905,1.09275,2,1.95305,0.230996,2.06061,2.11682,1.39123,-0.078921,-0.032605,1.92785,-0.0638626,2.20294,1.64411,0,-0.388269,1.09293,0.382046
0.519767,1.16148,0.923302,2.64018,1.86737,0.59054,2.62895,1.21219,1.10883,2,1.94911,0.242173,2.06434,2.10975,1.36865,-0.0785554,0.00497262,1.92105,-0.0572478,2.19536,1.61632,0,-0.399914,1.14237,0.364588
0.529694,1.18223,0.93667,2.63941,1.8677,0.613525,2.62831,1.23377,1.12461,2,1.94505,0.253843,2.06789,2.10255,1.34572,-0.0781201,0.0508601,1.9092,-0.04817,2.18765,1.58816,0,-0.410702,1.19164,0.344569
0.539831,1.20394,0.950468,2.6386,1.86823,0.62876,2.62795,1.25637,1.14089,2,1.9409,0.266004,2.07123,2.09483,1.32123,-0.0775888,0.0818238,1.89914,-0.0415067,2.1794,1.55816,0,-0.420602,1.24058,0.322026
0.54976,1.22442,0.963292,2.63784,1.86949,0.651445,2.62751,1.27767,1.156,2,1.93578,0.281239,2.07491,2.08739,1.29768,-0.0770172,0.128282,1.88106,-0.0317103,2.17146,1.52936,0,-0.431235,1.29848,0.291455
0.55992,1.24565,0.976386,2.63706,1.87064,0.666438,2.62729,1.29975,1.17143,2,1.93231,0.29178,2.07715,2.0795,1.2728,-0.0763532,0.159363,1.86704,-0.0248828,2.16306,1.49901,0,-0.437591,1.33674,0.269354
0.569721,1.2661,0.988806,2.63631,1.87243,0.685012,2.62708,1.32102,1.18605,2,1.9279,0.305385,2.0797,2.07174,1.24838,-0.0756452,0.198273,1.84738,-0.01606,2.15479,1.46928,0,-0.444703,1.3842,0.240024
0.579909,1.28699,1.00129,2.63555,1.87509,0.707025,2.62695,1.34275,1.20074,2,1.92342,0.319462,2.08195,2.06363,1.22298,-0.0748533,0.244844,1.82083,-0.0053663,2.14618,1.43842,0,-0.450886,1.43121,0.208966
0.589699,1.3075,1.01334,2.63481,1.87717,0.721515,2.62694,1.36408,1.21491,2,1.91888,0.334008,2.08388,2.05549,1.19758,-0.0740088,0.275811,1.80137,0.001856,2.13756,1.40762,0,-0.456122,1.47786,0.176482
0.599836,1.32817,1.02528,2.63407,1.88012,0.739399,2.627,1.38558,1.22894,2,1.9143,0.349019,2.08547,2.04711,1.17153,-0.0730915,0.314319,1.77516,0.010898,2.12869,1.3761,0,-0.460426,1.52424,0.142893
0.609842,1.3486,1.03687,2.63334,1.88346,0.757011,2.62716,1.40682,1.24255,2,1.90968,0.364492,2.08673,2.03866,1.14533,-0.0721201,0.352478,1.74695,0.0197884,2.11975,1.34445,0,-0.463778,1.57037,0.108446
0.619719,1.36847,1.04793,2.63265,1.88717,0.774332,2.6274,1.42748,1.25552,2,1.90502,0.380425,2.08764,2.03027,1.11943,-0.0711146,0.390318,1.71674,0.0287076,2.11089,1.31323,0,-0.466167,1.61644,0.0735764
0.629808,1.38917,1.05922,2.63192,1.89126,0.79134,2.62773,1.449,1.26877,2,1.90036,0.39682,2.0882,2.02135,1.09199,-0.0700038,0.427773,1.68461,0.0375543,2.10149,1.28022,0,-0.467548,1.66256,0.0385911
0.639908,1.40915,1.06991,2.63124,1.89572,0.808019,2.62815,1.46977,1.28129,2,1.89568,0.413676,2.08841,2.01256,1.06507,-0.0688709,0.464578,1.65081,0.045764,2.09224,1.24788,0,-0.467881,1.70866,0.00357453
0.64983,1.42971,1.08067,2.63054,1.90156,0.827574,2.62875,1.49115,1.2939,2,1.891,0.430994,2.08827,2.00333,1.03692,-0.0676438,0.507924,1.60799,0.0551098,2.08253,1.21412,0,-0.467121,1.75498,-0.0309823
0.659821,1.44998,1.09104,2.62986,1.90574,0.840319,2.62922,1.51221,1.30604,2,1.88634,0.448777,2.0878,1.99404,1.00873,-0.0663746,0.53629,1.57811,0.0610817,2.07279,1.18038,0,-0.465217,1.80165,-0.064693
0.669764,1.46902,1.10057,2.62923,1.91127,0.855908,2.62986,1.532,1.31718,2,1.8817,0.467028,2.08698,1.98515,0.981834,-0.0651282,0.571009,1.53941,0.0679663,2.06347,1.14825,0,-0.46208,1.8487,-0.0973128
0.6798,1.48875,1.11021,2.62859,1.91837,0.874093,2.63072,1.55252,1.32846,2,1.8771,0.485752,2.08585,1.97576,0.95355,-0.0637826,0.611437,1.49115,0.0751663,2.05363,1.1145,0,-0.457628,1.89619,-0.12857
0.689688,1.50845,1.11959,2.62796,1.92337,0.88589,2.63134,1.57299,1.33942,2,1.87255,0.504953,2.08442,1.9662,0.924908,-0.0623858,0.637613,1.45792,0.0793279,2.04364,1.08038,0,-0.451759,1.94418,-0.158144
0.699803,1.52823,1.12878,2.62733,1.9299,0.900257,2.63216,1.59355,1.35015,2,1.86807,0.524638,2.0827,1.95641,0.895703,-0.0609285,0.669379,1.41531,0.0837505,2.03341,1.04565,0,-0.444358,1.99277,-0.185676
0.709772,1.54774,1.13759,2.62673,1.93675,0.914192,2.63301,1.61383,1.36043,2,1.86367,0.544811,2.08071,1.94657,0.866497,-0.05944,0.700106,1.37146,0.0875213,2.02315,1.01096,0,-0.435272,2.04203,-0.210731
0.719788,1.56695,1.14602,2.62615,1.9439,0.927683,2.6339,1.6338,1.37026,2,1.85853,0.569674,2.07802,1.9367,0.837339,-0.057925,0.729682,1.32653,0.0903419,2.01287,0.976379,0,-0.421953,2.10192,-0.237287
0.729752,1.58608,1.15416,2.62559,1.95286,0.943272,2.635,1.65368,1.37976,2,1.85437,0.590945,2.07555,1.92669,0.807904,-0.0563681,0.763534,1.27139,0.0922853,2.00245,0.941517,0,-0.408668,2.15241,-0.256191
0.739776,1.60536,1.16212,2.62503,1.96063,0.955752,2.63593,1.67371,1.38902,2,1.85115,0.608327,2.07345,1.91642,0.777844,-0.0547516,0.790322,1.2245,0.0927182,1.99177,0.905962,0,-0.396489,2.19311,-0.26899
0.749784,1.62495,1.16993,2.62448,1.96704,0.965396,2.63667,1.69407,1.39812,2,1.84651,0.635013,2.07013,1.90578,0.746892,-0.053061,0.810759,1.18649,0.0922188,1.98073,0.869399,0,-0.375428,2.25457,-0.284005
0.759727,1.64399,1.17726,2.62395,1.97527,0.977021,2.63758,1.71386,1.40665,2,1.84357,0.653214,2.06782,1.89525,0.716402,-0.0513717,0.835057,1.13839,0.0906898,1.9698,0.833427,0,-0.359381,2.29574,-0.290982
0.769707,1.66261,1.18417,2.62345,1.98373,0.988162,2.63848,1.73322,1.41469,2,1.84009,0.676429,2.06488,1.88476,0.686207,-0.0496767,0.857938,1.0897,0.0881027,1.95893,0.797844,0,-0.336905,2.34724,-0.296118
0.779773,1.68163,1.19096,2.62296,1.99242,0.998814,2.63934,1.75299,1.42258,2,1.83623,0.704965,2.06132,1.87385,0.65498,-0.0479025,0.879385,1.04051,0.0844536,1.94764,0.761087,0,-0.306139,2.40878,-0.296747
0.789791,1.70002,1.19725,2.6225,2.00312,1.01094,2.64032,1.7721,1.42989,2,1.83387,0.724398,2.05896,1.86312,0.624428,-0.0461472,0.903116,0.981104,0.0784503,1.93654,0.725162,0,-0.283224,2.44939,-0.293793
0.799808,1.7186,1.20334,2.62205,2.0104,1.01863,2.64093,1.79141,1.43696,2,1.83069,0.754152,2.05548,1.85208,0.59318,-0.0443335,0.917619,0.941525,0.0731174,1.92514,0.688457,0,-0.245103,2.50919,-0.284327
0.809862,1.73747,1.20924,2.6216,2.01966,1.0278,2.64162,1.81102,1.4438,2,1.82884,0.774381,2.05325,1.84067,0.561068,-0.0424518,0.934359,0.891973,0.0655439,1.91336,0.650774,0,-0.217013,2.54815,-0.274386
0.819761,1.7557,1.21466,2.62119,2.02908,1.03647,2.64223,1.82998,1.45009,2,1.82686,0.800102,2.05058,1.82944,0.529673,-0.0405958,0.949568,0.842363,0.0571422,1.90178,0.613966,0,-0.178718,2.59559,-0.257652
0.829782,1.77356,1.2197,2.6208,2.03865,1.04465,2.64276,1.84854,1.45592,2,1.82528,0.826287,2.04811,1.81826,0.498578,-0.038743,0.963217,0.79285,0.0478192,1.89025,0.577543,0,-0.136802,2.64117,-0.236205
0.839748,1.79183,1.22456,2.62042,2.04834,1.05233,2.64319,1.86753,1.46155,2,1.82397,0.858295,2.04546,1.80662,0.466419,-0.0368129,0.975283,0.743643,0.0374955,1.87827,0.539903,0,-0.0816184,2.69281,-0.204365
