quad_ref_x,quad_ref_y,quad_actual_x,quad_actual_y,payload_ref_x,payload_ref_y,payload_actual_x,payload_actual_y
-2.64187,0.908537,-2.76722,0.735038,-2.75595,1.08881,-2.63407,1.26216
-2.65084,0.894337,-2.77697,0.720227,-2.76542,1.07201,-2.64255,1.24598
-2.65942,0.880275,-2.78655,0.705483,-2.77449,1.05536,-2.65078,1.22969
-2.66784,0.865981,-2.79594,0.690804,-2.7834,1.03843,-2.65799,1.21491
-2.67625,0.851212,-2.80421,0.677637,-2.79229,1.02093,-2.66583,1.1982
-2.68434,0.836473,-2.81322,0.662932,-2.80086,1.00345,-2.67354,1.18103
-2.69244,0.821208,-2.82206,0.647991,-2.80944,0.985338,-2.68117,1.16323
-2.70019,0.80608,-2.8308,0.63267,-2.81765,0.967379,-2.68877,1.14465
-2.7079,0.7905,-2.83951,0.616794,-2.82581,0.948875,-2.69563,1.12714
-2.71554,0.774498,-2.84746,0.601884,-2.83391,0.929858,-2.70327,1.10682
-2.72274,0.758857,-2.85651,0.584599,-2.84155,0.911259,-2.71085,1.08592
-2.72989,0.742778,-2.86572,0.566806,-2.84914,0.89213,-2.7183,1.06465
-2.73689,0.726465,-2.875,0.548672,-2.85657,0.872711,-2.72565,1.04297
-2.74381,0.70973,-2.88436,0.530143,-2.86392,0.852779,-2.73291,1.02087
-2.75032,0.69342,-2.89382,0.511155,-2.87083,0.833342,-2.74004,0.998481
-2.75685,0.67643,-2.90331,0.491847,-2.87777,0.813083,-2.74699,0.976011
-2.76314,0.659448,-2.91275,0.472402,-2.88445,0.792823,-2.75373,0.95356
-2.76934,0.642055,-2.92209,0.452916,-2.89105,0.772062,-2.76023,0.931217
-2.77529,0.624703,-2.93129,0.433472,-2.89738,0.751338,-2.76649,0.909032
-2.78096,0.607538,-2.94034,0.414115,-2.90341,0.730826,-2.77249,0.887035
-2.78661,0.589712,-2.94921,0.394867,-2.90943,0.709513,-2.77825,0.865249
-2.79199,0.572043,-2.95791,0.37574,-2.91516,0.688378,-2.78375,0.843686
-2.79726,0.554033,-2.96641,0.356735,-2.92077,0.666824,-2.789,0.822352
-2.80231,0.536015,-2.97472,0.337842,-2.92615,0.645248,-2.79401,0.80125
-2.8071,0.518182,-2.98283,0.319047,-2.93126,0.623883,-2.79879,0.780378
-2.8118,0.499942,-2.99075,0.300331,-2.93627,0.602022,-2.80334,0.759735
-2.81635,0.481419,-2.99846,0.281673,-2.94113,0.57981,-2.80768,0.739316
-2.82067,0.46302,-3.00597,0.263046,-2.94574,0.557736,-2.8118,0.719117
-2.82492,0.444053,-3.01325,0.244423,-2.95027,0.534972,-2.81572,0.699135
-2.82885,0.425592,-3.02029,0.225779,-2.95446,0.512805,-2.81944,0.679363
-2.83262,0.406963,-3.02707,0.207084,-2.95849,0.490427,-2.82298,0.659795
-2.83629,0.387853,-3.03358,0.18831,-2.96241,0.467461,-2.82633,0.640426
-2.83972,0.368965,-3.03979,0.16943,-2.96608,0.444754,-2.8295,0.621247
-2.84303,0.349686,-3.04567,0.150415,-2.96962,0.421568,-2.8325,0.60225
-2.84612,0.330541,-3.05119,0.131238,-2.97292,0.398534,-2.83534,0.583429
-2.84904,0.311276,-3.05634,0.111878,-2.97604,0.375349,-2.83802,0.564777
-2.85178,0.291943,-3.06107,0.0923213,-2.97897,0.352074,-2.84055,0.546286
-2.85433,0.272618,-3.06538,0.0725584,-2.9817,0.328801,-2.84293,0.52795
-2.85675,0.252873,-3.06925,0.0525837,-2.98429,0.305016,-2.84516,0.509758
-2.85895,0.233371,-3.07264,0.0323944,-2.98664,0.281517,-2.84726,0.491701
-2.86102,0.213325,-3.07556,0.011993,-2.98886,0.257356,-2.84923,0.47377
-2.86285,0.19372,-3.078,-0.00861349,-2.99083,0.233722,-2.85108,0.455954
-2.86453,0.173846,-3.07992,-0.029417,-2.99262,0.209758,-2.85263,0.440009
-2.86599,0.15449,-3.08123,-0.0482998,-2.99418,0.186415,-2.85425,0.422379
-2.86727,0.135128,-3.08218,-0.0694468,-2.99555,0.16306,-2.85574,0.404829
-2.86841,0.115095,-3.08261,-0.090756,-2.99678,0.138893,-2.85712,0.387344
-2.86934,0.0957023,-3.08253,-0.112217,-2.99777,0.115495,-2.85839,0.369908
-2.87013,0.07551,-3.08191,-0.133815,-2.99861,0.0911293,-2.85955,0.352511
-2.87071,0.0558047,-3.08078,-0.155532,-2.99924,0.0673495,-2.8606,0.335141
-2.87113,0.0359934,-3.07912,-0.17735,-2.99969,0.0434405,-2.86154,0.317785
-2.87136,0.0162467,-3.07695,-0.19925,-2.99994,0.0196083,-2.86236,0.300433
-2.87142,-0.00380068,-3.07427,-0.221212,-3,-0.0045871,-2.86308,0.283073
-2.87129,-0.02362,-3.07107,-0.243218,-2.99986,-0.0285072,-2.86368,0.265695
-2.87099,-0.0437295,-3.06738,-0.265249,-2.99954,-0.0527768,-2.86417,0.248289
-2.87051,-0.0633778,-3.0632,-0.287284,-2.99902,-0.0764888,-2.86453,0.230846
-2.86984,-0.0834489,-3.05853,-0.309306,-2.99831,-0.100709,-2.86477,0.213358
-2.86901,-0.102917,-3.05338,-0.331295,-2.99742,-0.1242,-2.86488,0.195816
-2.86799,-0.122888,-3.04777,-0.353233,-2.99632,-0.148295,-2.86486,0.178213
-2.86679,-0.142671,-3.0417,-0.375103,-2.99504,-0.172159,-2.8647,0.160546
-2.8654,-0.162534,-3.03519,-0.396886,-2.99356,-0.196117,-2.8644,0.142811
-2.86385,-0.182235,-3.02826,-0.418563,-2.99189,-0.219875,-2.86395,0.125005
-2.86212,-0.201737,-3.02091,-0.440118,-2.99004,-0.243387,-2.86335,0.107129
-2.86019,-0.221587,-3.01318,-0.461534,-2.98797,-0.267316,-2.86259,0.089182
-2.85808,-0.241221,-3.00506,-0.482793,-2.98572,-0.290976,-2.86165,0.0711664
-2.85581,-0.260689,-2.99658,-0.503879,-2.98329,-0.314431,-2.86053,0.053084
-2.85339,-0.279944,-2.98775,-0.524777,-2.98069,-0.337624,-2.85922,0.034939
-2.85078,-0.299152,-2.97859,-0.545469,-2.97791,-0.360753,-2.85771,0.0167359
-2.84795,-0.318597,-2.96912,-0.565942,-2.97488,-0.384161,-2.85598,-0.00152077
-2.84497,-0.337817,-2.95935,-0.586181,-2.97169,-0.407289,-2.85404,-0.0198257
-2.84175,-0.357287,-2.9493,-0.606172,-2.96825,-0.43071,-2.85188,-0.0381725
-2.83845,-0.37609,-2.939,-0.625902,-2.96472,-0.453321,-2.84947,-0.0565529
-2.83493,-0.395065,-2.93164,-0.639549,-2.96096,-0.476129,-2.84682,-0.0749599
-2.83123,-0.413952,-2.91767,-0.664523,-2.95701,-0.498823,-2.84481,-0.0878551
-2.82731,-0.432916,-2.91001,-0.677762,-2.95282,-0.521601,-2.84072,-0.111816
-2.82329,-0.451415,-2.89553,-0.701947,-2.94853,-0.54381,-2.83727,-0.130245
-2.81896,-0.47043,-2.88419,-0.720181,-2.94391,-0.566628,-2.83353,-0.148661
-2.81455,-0.488845,-2.8727,-0.738085,-2.93921,-0.588717,-2.8295,-0.167055
-2.81002,-0.506942,-2.86107,-0.755647,-2.93437,-0.610413,-2.82651,-0.179912
-2.80531,-0.524968,-2.85286,-0.767735,-2.92934,-0.632015,-2.82054,-0.203742
-2.80028,-0.543361,-2.83747,-0.789731,-2.92399,-0.654045,-2.8156,-0.222024
-2.79493,-0.562106,-2.82552,-0.806246,-2.91828,-0.676487,-2.81034,-0.240258
-2.78976,-0.579457,-2.81351,-0.82241,-2.91278,-0.697248,-2.8059,-0.25481
-2.78418,-0.597479,-2.80385,-0.835088,-2.90683,-0.718801,-2.80007,-0.272947
-2.77869,-0.614475,-2.79174,-0.850619,-2.901,-0.739117,-2.79391,-0.291022
-2.77277,-0.632124,-2.7796,-0.865797,-2.8947,-0.760203,-2.78743,-0.30903
-2.76673,-0.649456,-2.76744,-0.880625,-2.88827,-0.780898,-2.78062,-0.326968
-2.76072,-0.666058,-2.75527,-0.895105,-2.88188,-0.80071,-2.77348,-0.344834
-2.7542,-0.683397,-2.74311,-0.90924,-2.87495,-0.821392,-2.76601,-0.362625
-2.74779,-0.699828,-2.73096,-0.923034,-2.86814,-0.84098,-2.7582,-0.380339
-2.74115,-0.716246,-2.71884,-0.936489,-2.86109,-0.860541,-2.75006,-0.397972
-2.73386,-0.733594,-2.70676,-0.94961,-2.85335,-0.881199,-2.74158,-0.415523
-2.72708,-0.749168,-2.69471,-0.962399,-2.84616,-0.899733,-2.73277,-0.432988
-2.71989,-0.765108,-2.68272,-0.974861,-2.83853,-0.918694,-2.72362,-0.450366
-2.71235,-0.781246,-2.67079,-0.987,-2.83053,-0.937879,-2.71414,-0.46766
-2.7049,-0.796621,-2.65892,-0.998826,-2.82264,-0.956146,-2.70433,-0.484868
-2.69686,-0.812646,-2.64711,-1.01035,-2.81412,-0.975175,-2.69419,-0.501989
-2.6892,-0.827383,-2.63538,-1.02156,-2.806,-0.992665,-2.68372,-0.519019
-2.68097,-0.842675,-2.62372,-1.03248,-2.79729,-1.0108,-2.67292,-0.535955
-2.67264,-0.857607,-2.61213,-1.04311,-2.78848,-1.0285,-2.6618,-0.552794
-2.66416,-0.872297,-2.6006,-1.05345,-2.7795,-1.04591,-2.65035,-0.569535
-2.65527,-0.887144,-2.58914,-1.0635,-2.7701,-1.06349,-2.63859,-0.586177
-2.64694,-0.900582,-2.57774,-1.07328,-2.7613,-1.0794,-2.6265,-0.602719
-2.63785,-0.914737,-2.56639,-1.08279,-2.7517,-1.09614,-2.6141,-0.619157
-2.62863,-0.928606,-2.55509,-1.09203,-2.74196,-1.11254,-2.60138,-0.635484
-2.61945,-0.941929,-2.54382,-1.101,-2.73226,-1.12828,-2.58836,-0.651697
-2.60994,-0.955244,-2.53258,-1.10972,-2.72223,-1.14401,-2.57504,-0.667792
-2.60051,-0.967983,-2.52136,-1.11818,-2.71228,-1.15905,-2.56142,-0.683764
-2.59058,-0.980914,-2.51016,-1.12639,-2.70182,-1.1743,-2.5475,-0.69961
-2.5806,-0.99345,-2.49895,-1.13435,-2.6913,-1.18909,-2.5333,-0.71533
-2.57045,-1.00573,-2.48773,-1.14207,-2.68061,-1.20357,-2.51881,-0.73092
-2.56009,-1.01782,-2.47649,-1.14956,-2.66969,-1.21781,-2.50404,-0.746378
-2.54957,-1.02963,-2.46523,-1.15681,-2.65862,-1.23172,-2.489,-0.761701
-2.53919,-1.04084,-2.45391,-1.16385,-2.6477,-1.24492,-2.47369,-0.776885
-2.52822,-1.05225,-2.44255,-1.17067,-2.63615,-1.25834,-2.45813,-0.79193
-2.51724,-1.06322,-2.43112,-1.17728,-2.62461,-1.27125,-2.44231,-0.80683
-2.50622,-1.07381,-2.41961,-1.18369,-2.61303,-1.28369,-2.42624,-0.821579
-2.49495,-1.08421,-2.408,-1.1899,-2.60118,-1.29592,-2.40993,-0.836172
-2.4835,-1.09434,-2.39629,-1.19592,-2.58916,-1.30782,-2.39339,-0.850604
-2.47161,-1.10442,-2.38446,-1.20174,-2.57667,-1.31966,-2.37662,-0.864868
-2.45999,-1.11386,-2.37249,-1.20738,-2.56448,-1.33074,-2.35964,-0.878958
-2.44814,-1.12307,-2.36038,-1.21282,-2.55205,-1.34156,-2.34244,-0.892863
-2.43587,-1.1322,-2.3481,-1.21808,-2.53918,-1.35226,-2.32504,-0.906582
-2.42376,-1.14079,-2.33565,-1.22316,-2.52648,-1.36235,-2.30744,-0.920108
-2.41103,-1.14941,-2.32301,-1.22805,-2.51314,-1.37245,-2.28966,-0.933436
-2.3988,-1.15729,-2.31017,-1.23277,-2.50032,-1.3817,-2.27169,-0.94656
-2.38595,-1.16518,-2.29712,-1.2373,-2.48686,-1.39095,-2.25355,-0.959477
-2.37299,-1.17273,-2.28384,-1.24166,-2.47329,-1.39979,-2.23525,-0.972182
-2.36006,-1.17987,-2.27033,-1.24583,-2.45975,-1.40816,-2.21678,-0.984668
-2.34669,-1.18686,-2.25658,-1.24982,-2.44576,-1.41635,-2.19817,-0.99693
-2.33354,-1.19335,-2.24257,-1.25363,-2.432,-1.42396,-2.17941,-1.00896
-2.31976,-1.19975,-2.22831,-1.25725,-2.41759,-1.43146,-2.16051,-1.02075
-2.30622,-1.20567,-2.21378,-1.26067,-2.40344,-1.43838,-2.14339,-1.03116
-2.29249,-1.21129,-2.20047,-1.26358,-2.38908,-1.44497,-2.12425,-1.04249
-2.27836,-1.21669,-2.18541,-1.26661,-2.37432,-1.4513,-2.10498,-1.05356
-2.2645,-1.22162,-2.17007,-1.26942,-2.35984,-1.45707,-2.0856,-1.06436
-2.24984,-1.22645,-2.15443,-1.27201,-2.34452,-1.46274,-2.06612,-1.07491
-2.23579,-1.23072,-2.13851,-1.27436,-2.32985,-1.46774,-2.04653,-1.08518
-2.22111,-1.23481,-2.1223,-1.27647,-2.31453,-1.47254,-2.02685,-1.09517
-2.20632,-1.23857,-2.1058,-1.27832,-2.29909,-1.47695,-2.00707,-1.10488
-2.19155,-1.24195,-2.08901,-1.27991,-2.28368,-1.48093,-1.98721,-1.11429
-2.17648,-1.24506,-2.07193,-1.28122,-2.26796,-1.48458,-1.96727,-1.12342
-2.16144,-1.24779,-2.05456,-1.28223,-2.25228,-1.4878,-1.94725,-1.13224
-2.1464,-1.25019,-2.03693,-1.28295,-2.23659,-1.49062,-1.92716,-1.14075
-2.13029,-1.25239,-2.01902,-1.28334,-2.2198,-1.49322,-1.90902,-1.14814
-2.11536,-1.25409,-2.00268,-1.28342,-2.20424,-1.49523,-1.8888,-1.15605
-2.09954,-1.25554,-1.98428,-1.28319,-2.18774,-1.49696,-1.86852,-1.16363
-2.08382,-1.25665,-1.96563,-1.28262,-2.17137,-1.49829,-1.84817,-1.17089
-2.06716,-1.25747,-1.94676,-1.2817,-2.15401,-1.49928,-1.82778,-1.17782
-2.05164,-1.2579,-1.92766,-1.28042,-2.13784,-1.49982,-1.80733,-1.1844
-2.03504,-1.25803,-1.90836,-1.27877,-2.12056,-1.5,-1.78684,-1.19065
-2.01909,-1.25783,-1.88886,-1.27675,-2.10396,-1.4998,-1.7663,-1.19655
-2.0027,-1.2573,-1.86919,-1.27436,-2.08689,-1.49922,-1.74572,-1.20209
-1.98597,-1.25643,-1.84935,-1.2716,-2.06947,-1.49825,-1.7251,-1.20728
-1.96909,-1.25523,-1.82936,-1.26847,-2.05191,-1.49689,-1.70444,-1.21211
-1.95247,-1.25373,-1.80924,-1.26495,-2.03461,-1.49518,-1.68374,-1.21656
-1.93536,-1.25187,-1.789,-1.26106,-2.01681,-1.49306,-1.66302,-1.22064
-1.91828,-1.2497,-1.76865,-1.2568,-1.99903,-1.49057,-1.64226,-1.22433
-1.90099,-1.24719,-1.7482,-1.25217,-1.98105,-1.48769,-1.62147,-1.22764
-1.88328,-1.24431,-1.72768,-1.24718,-1.96263,-1.48436,-1.60065,-1.23056
-1.86588,-1.24116,-1.70709,-1.24183,-1.94454,-1.48074,-1.57981,-1.23307
-1.8481,-1.23765,-1.68645,-1.23614,-1.92605,-1.47668,-1.55894,-1.23519
-1.83067,-1.23391,-1.66576,-1.23011,-1.90792,-1.47236,-1.53805,-1.2369
-1.81259,-1.22973,-1.64504,-1.22375,-1.88912,-1.46753,-1.51714,-1.23821
-1.79461,-1.22527,-1.6243,-1.21708,-1.87042,-1.46238,-1.49621,-1.2391
-1.7768,-1.22058,-1.60353,-1.2101,-1.85191,-1.45694,-1.47525,-1.23957
-1.75815,-1.21537,-1.58275,-1.20282,-1.83252,-1.45091,-1.45428,-1.23961
-1.73982,-1.20996,-1.56196,-1.19525,-1.81346,-1.44463,-1.43328,-1.23923
-1.72126,-1.20419,-1.54117,-1.18741,-1.79418,-1.43795,-1.41227,-1.23843
-1.70298,-1.19824,-1.52037,-1.17931,-1.77517,-1.43104,-1.39123,-1.23719
-1.68451,-1.19196,-1.49958,-1.17096,-1.75598,-1.42374,-1.37018,-1.23552
-1.6654,-1.18518,-1.47878,-1.16235,-1.73611,-1.41586,-1.34911,-1.23341
-1.64652,-1.17822,-1.45798,-1.15351,-1.71649,-1.40776,-1.32802,-1.23085
-1.6275,-1.17093,-1.43718,-1.14444,-1.69673,-1.39928,-1.30692,-1.22785
-1.60853,-1.1634,-1.41638,-1.13513,-1.677,-1.39052,-1.28579,-1.2244
-1.58948,-1.15558,-1.39556,-1.12561,-1.6572,-1.38141,-1.26465,-1.2205
-1.57016,-1.1474,-1.37475,-1.11587,-1.63713,-1.37187,-1.2435,-1.21614
-1.55092,-1.139,-1.35391,-1.10591,-1.61713,-1.36207,-1.22233,-1.21133
-1.53075,-1.12993,-1.33307,-1.09573,-1.59617,-1.35149,-1.20114,-1.20605
-1.51165,-1.1211,-1.3122,-1.08535,-1.57632,-1.34118,-1.17994,-1.20032
-1.49202,-1.11178,-1.29131,-1.07475,-1.55591,-1.3303,-1.15872,-1.19413
-1.47224,-1.10216,-1.2704,-1.06395,-1.53535,-1.31904,-1.13749,-1.18748
-1.45229,-1.09221,-1.24945,-1.05295,-1.51461,-1.30741,-1.11624,-1.18038
-1.43242,-1.08207,-1.22847,-1.04174,-1.49397,-1.29554,-1.09498,-1.17282
-1.41208,-1.07146,-1.20745,-1.03033,-1.47282,-1.28311,-1.0737,-1.16481
-1.39225,-1.06088,-1.18639,-1.01871,-1.4522,-1.27072,-1.0524,-1.15633
-1.37152,-1.04961,-1.16529,-1.00688,-1.43065,-1.25749,-1.0311,-1.1474
-1.35173,-1.03862,-1.14414,-0.994837,-1.41007,-1.24461,-1.00977,-1.13802
-1.33115,-1.02699,-1.12295,-0.982586,-1.38868,-1.23094,-0.988439,-1.12819
-1.31048,-1.01508,-1.10171,-0.970126,-1.36718,-1.21695,-0.967094,-1.11791
-1.29012,-1.00314,-1.08043,-0.957453,-1.346,-1.20292,-0.945738,-1.10719
-1.2694,-0.990792,-1.0591,-0.944565,-1.32445,-1.18839,-0.924373,-1.09601
-1.24853,-0.978146,-1.03773,-0.931458,-1.30274,-1.1735,-0.903,-1.0844
-1.2279,-0.965454,-1.01631,-0.918134,-1.28129,-1.15855,-0.881618,-1.07234
-1.20597,-0.951746,-0.994854,-0.904591,-1.25848,-1.14239,-0.860231,-1.05985
-1.18608,-0.939133,-0.973354,-0.890829,-1.23778,-1.12751,-0.838838,-1.04692
-1.16453,-0.925278,-0.951814,-0.876845,-1.21536,-1.11116,-0.817441,-1.03356
-1.14396,-0.911868,-0.930236,-0.862638,-1.19395,-1.09532,-0.796039,-1.01976
-1.12264,-0.897797,-0.908622,-0.848207,-1.17176,-1.07869,-0.774633,-1.00553
-1.10122,-0.883478,-0.886973,-0.83355,-1.14947,-1.06175,-0.753224,-0.990877
-1.08009,-0.869179,-0.865291,-0.818669,-1.12748,-1.04482,-0.731808,-0.975797
-1.05849,-0.854386,-0.843575,-0.803563,-1.10498,-1.0273,-0.710386,-0.960291
-1.0371,-0.839579,-0.821825,-0.788229,-1.08272,-1.00975,-0.688958,-0.944364
-1.01576,-0.824636,-0.800044,-0.772672,-1.06049,-0.992022,-0.667524,-0.928022
-0.993816,-0.809114,-0.778234,-0.756893,-1.03764,-0.973597,-0.646084,-0.911269
-0.972316,-0.793749,-0.756395,-0.740896,-1.01525,-0.955346,-0.624637,-0.894111
-0.950776,-0.778205,-0.734527,-0.724687,-0.99281,-0.936868,-0.603182,-0.876552
-0.928891,-0.762264,-0.712633,-0.708268,-0.97001,-0.917905,-0.581719,-0.858596
-0.907225,-0.746338,-0.690713,-0.691643,-0.947435,-0.898947,-0.560247,-0.840246
-0.885411,-0.730164,-0.668766,-0.674814,-0.924704,-0.87968,-0.538764,-0.821506
-0.863272,-0.713609,-0.646792,-0.657784,-0.90163,-0.859946,-0.517269,-0.802381
-0.841203,-0.696971,-0.624793,-0.640557,-0.878626,-0.840099,-0.495763,-0.782875
-0.819363,-0.680377,-0.60277,-0.62314,-0.855859,-0.820291,-0.474247,-0.762996
-0.797412,-0.663573,-0.580725,-0.605538,-0.832972,-0.80022,-0.45272,-0.742747
-0.774192,-0.645666,-0.558658,-0.587756,-0.808759,-0.778815,-0.431182,-0.722134
-0.752857,-0.629098,-0.536571,-0.569797,-0.786509,-0.758998,-0.409631,-0.70116
-0.73059,-0.611693,-0.514463,-0.551667,-0.763285,-0.738166,-0.388067,-0.67983
-0.708432,-0.594261,-0.492333,-0.533369,-0.74017,-0.717289,-0.366487,-0.658148
-0.686234,-0.576689,-0.470182,-0.51491,-0.717011,-0.696231,-0.344892,-0.636122
-0.663608,-0.558673,-0.44801,-0.496296,-0.693403,-0.674627,-0.32328,-0.613757
-0.640534,-0.540194,-0.425816,-0.477531,-0.669325,-0.652453,-0.30165,-0.591057
-0.6189,-0.522774,-0.403601,-0.458622,-0.646746,-0.631538,-0.28,-0.568029
-0.59644,-0.504596,-0.381365,-0.439573,-0.623302,-0.609701,-0.25833,-0.544678
-0.574122,-0.486444,-0.359107,-0.420391,-0.600005,-0.587882,-0.236641,-0.521012
-0.551145,-0.467667,-0.336829,-0.401083,-0.576015,-0.565298,-0.214933,-0.497037
-0.528849,-0.449363,-0.314532,-0.381655,-0.552735,-0.543272,-0.193206,-0.47276
-0.505905,-0.430447,-0.292218,-0.362113,-0.528775,-0.520497,-0.171459,-0.448189
-0.483551,-0.411942,-0.269887,-0.342465,-0.50543,-0.498205,-0.149695,-0.42333
-0.460875,-0.393097,-0.247542,-0.322716,-0.481745,-0.475493,-0.127913,-0.398191
-0.438001,-0.374018,-0.225183,-0.302873,-0.457851,-0.452487,-0.106111,-0.372775
-0.415316,-0.355031,-0.202811,-0.282938,-0.434152,-0.429582,-0.0842883,-0.347091
-0.391911,-0.335375,-0.180424,-0.262918,-0.409699,-0.40586,-0.06463,-0.323751
-0.369834,-0.316779,-0.160264,-0.244833,-0.386631,-0.383407,-0.042769,-0.297579
-0.346933,-0.297433,-0.137854,-0.22467,-0.3627,-0.360039,-0.0208886,-0.271159
-0.323444,-0.277538,-0.115432,-0.204439,-0.338153,-0.335998,0.00101256,-0.244501
-0.301585,-0.258975,-0.0929999,-0.184145,-0.315307,-0.313561,0.022934,-0.217611
-0.278561,-0.23938,-0.070557,-0.163795,-0.291242,-0.289867,0.044876,-0.190497
-0.255796,-0.219964,-0.0481038,-0.143392,-0.267447,-0.266382,0.0668379,-0.163169
-0.23269,-0.200218,-0.0256419,-0.122944,-0.243293,-0.242492,0.0888185,-0.135636
-0.209959,-0.180758,-0.00317291,-0.102455,-0.21953,-0.218942,0.110818,-0.107903
-0.18724,-0.161278,0.0193023,-0.08193,-0.195779,-0.195362,0.132835,-0.079979
-0.164193,-0.141489,0.041783,-0.0613731,-0.171683,-0.171402,0.154871,-0.0518736
-0.141281,-0.121792,0.0642683,-0.0407898,-0.147728,-0.147549,0.176925,-0.0235966
-0.118488,-0.102176,0.0867576,-0.0201863,-0.123896,-0.123791,0.198999,0.0048433
-0.0951472,-0.0820707,0.109251,0.000433092,-0.099491,-0.0994363,0.221091,0.0334376
-0.0725218,-0.0625676,0.131748,0.0210642,-0.0758331,-0.0758089,0.238777,0.0564176
-0.0496268,-0.0428217,0.149747,0.037574,-0.0518931,-0.0518853,0.260903,0.0852663
-0.0267498,-0.0230839,0.172249,0.0582146,-0.0279715,-0.0279702,0.283046,0.114242
-0.00350245,-0.00302257,0.19475,0.0788535,-0.00366241,-0.00366241,0.305205,0.143333
0.0193239,0.016676,0.217251,0.0994839,0.0202065,0.020206,0.327381,0.172528
0.0424325,0.0366152,0.239752,0.120102,0.0443703,0.0443655,0.347355,0.198885
0.0654596,0.0564778,0.260004,0.138643,0.0684486,0.0684308,0.369563,0.228247
0.0882069,0.0760895,0.282504,0.159221,0.0922341,0.0921905,0.391789,0.257681
0.110948,0.0956826,0.305004,0.17977,0.116012,0.115925,0.414032,0.287176
0.134178,0.115681,0.327503,0.200286,0.140302,0.140148,0.436293,0.316717
0.156855,0.135184,0.350001,0.220763,0.164012,0.163767,0.458572,0.346294
0.180195,0.155232,0.372499,0.241194,0.188413,0.188041,0.48087,0.375894
0.20254,0.174401,0.394995,0.261576,0.211775,0.211247,0.503185,0.405504
0.225662,0.194205,0.417489,0.281903,0.235947,0.235216,0.525516,0.435112
0.248543,0.213769,0.439979,0.302167,0.259865,0.258888,0.547861,0.464701
0.271547,0.233402,0.46246,0.322362,0.283911,0.282637,0.570217,0.494257
0.294499,0.252949,0.484931,0.342481,0.307901,0.306275,0.592584,0.523764
0.31703,0.272095,0.507388,0.362514,0.331449,0.32942,0.614961,0.553207
0.339909,0.291489,0.52983,0.382453,0.35536,0.352858,0.637347,0.582571
0.362692,0.310752,0.552256,0.402294,0.379168,0.376128,0.659742,0.611843
0.385334,0.329842,0.574663,0.422029,0.402827,0.399179,0.682145,0.641008
0.408132,0.349005,0.597049,0.441654,0.426647,0.42231,0.704555,0.670051
0.430703,0.367917,0.619413,0.461162,0.450227,0.445128,0.726971,0.698959
0.45396,0.387337,0.641751,0.480549,0.474522,0.468548,0.749392,0.727717
0.476335,0.405952,0.664063,0.499809,0.497892,0.490987,0.771817,0.756312
0.499008,0.424745,0.686345,0.518938,0.521573,0.51363,0.794245,0.784728
0.521573,0.443374,0.708595,0.537928,0.545138,0.536062,0.816673,0.81295
0.54432,0.462073,0.73081,0.556775,0.568889,0.558567,0.839102,0.840964
0.56682,0.480487,0.75299,0.575474,0.592381,0.580718,0.861532,0.868759
0.589628,0.499065,0.775131,0.594021,0.616192,0.603054,0.883959,0.896318
0.611673,0.516935,0.797233,0.612411,0.639203,0.624525,0.906385,0.923632
0.63449,0.535336,0.819292,0.63064,0.663017,0.646622,0.92881,0.950687
0.656997,0.55339,0.84131,0.648705,0.686505,0.668289,0.951232,0.977471
0.679226,0.57112,0.863284,0.666601,0.709699,0.689555,0.973651,1.00397
0.701389,0.588697,0.885212,0.684326,0.732823,0.710623,0.996067,1.03018
0.723386,0.606037,0.907094,0.701874,0.755769,0.731394,1.01848,1.05608
0.74593,0.623695,0.928928,0.719243,0.779284,0.752533,1.04089,1.08166
0.767788,0.640705,0.950714,0.736428,0.802081,0.772883,1.06329,1.10691
0.790178,0.658009,0.972451,0.753424,0.825429,0.79357,1.08569,1.13182
0.812915,0.675453,0.99414,0.770229,0.849135,0.814411,1.10809,1.15639
0.834538,0.691919,1.01578,0.786842,0.871678,0.834071,1.13049,1.1806
0.856638,0.708621,1.03737,0.803258,0.894715,0.853998,1.15288,1.20444
0.878861,0.72528,1.05891,0.819474,0.917877,0.87386,1.17526,1.22791
0.900296,0.741215,1.08039,0.835486,0.940215,0.892846,1.19764,1.25099
0.922205,0.757364,1.10182,0.851291,0.963044,0.912074,1.22001,1.27369
0.943838,0.773167,1.12319,0.866885,0.985582,0.930877,1.24237,1.29598
0.965651,0.788955,1.14451,0.882263,1.00831,0.949648,1.26473,1.31787
0.98753,0.804637,1.16576,0.897423,1.03109,0.96828,1.28707,1.33934
1.009,0.81987,1.18696,0.912361,1.05345,0.986366,1.30941,1.36039
1.0307,0.835114,1.20809,0.927073,1.07605,1.00445,1.33173,1.38101
1.05184,0.849799,1.22916,0.941553,1.09806,1.02186,1.35403,1.40121
1.07384,0.864915,1.25015,0.955798,1.12097,1.03977,1.37631,1.42096
1.09472,0.879096,1.27107,0.969804,1.14271,1.05656,1.39857,1.44027
1.1162,0.893507,1.29191,0.983565,1.16506,1.07361,1.42081,1.45912
1.13738,0.907548,1.31268,0.997076,1.18711,1.09021,1.44303,1.47753
1.15864,0.921458,1.33337,1.01034,1.20923,1.10665,1.46522,1.49547
1.18009,0.9353,1.35399,1.02334,1.23155,1.12299,1.48739,1.51296
1.20036,0.948207,1.37452,1.03608,1.25264,1.13822,1.50954,1.52997
1.222,0.961785,1.39497,1.04855,1.27515,1.15423,1.53166,1.54653
