quad_ref_x,quad_ref_y,quad_actual_x,quad_actual_y,payload_ref_x,payload_ref_y,payload_actual_x,payload_actual_y
2.17164,-4.40964,2.51172,-4.23017,2.20903,-4.48555,2.53777,-4.36249
2.19329,-4.39891,2.53316,-4.21769,2.23105,-4.47464,2.55912,-4.34805
2.21608,-4.38748,2.55453,-4.2051,2.25423,-4.46301,2.58035,-4.33347
2.23763,-4.37653,2.57583,-4.1924,2.27615,-4.45187,2.60145,-4.31877
2.25952,-4.36526,2.59706,-4.1796,2.29842,-4.44041,2.62244,-4.30395
2.28123,-4.35396,2.61823,-4.16668,2.32051,-4.42891,2.64332,-4.289
2.30253,-4.34273,2.63933,-4.15365,2.34217,-4.41749,2.66408,-4.27394
2.32461,-4.33095,2.66036,-4.14051,2.36463,-4.40551,2.68472,-4.25876
2.34657,-4.31909,2.67714,-4.12992,2.38697,-4.39345,2.70116,-4.24654
2.36767,-4.30757,2.70223,-4.11389,2.40843,-4.38172,2.72568,-4.22807
2.38955,-4.29547,2.72306,-4.10041,2.43069,-4.36941,2.74599,-4.21256
2.41065,-4.28366,2.74382,-4.08682,2.45215,-4.35741,2.76618,-4.19695
2.43224,-4.27144,2.76451,-4.07312,2.47411,-4.34497,2.78627,-4.18125
2.45382,-4.25908,2.78513,-4.0593,2.49607,-4.3324,2.80625,-4.16545
2.47484,-4.2469,2.80568,-4.04537,2.51745,-4.32001,2.82612,-4.14955
2.49574,-4.23465,2.82616,-4.03132,2.5387,-4.30755,2.84589,-4.13357
2.51701,-4.22204,2.84657,-4.01716,2.56034,-4.29473,2.86555,-4.11749
2.53824,-4.20931,2.86691,-4.00288,2.58194,-4.28178,2.88512,-4.10132
2.56012,-4.19604,2.88718,-3.98848,2.60419,-4.26828,2.90459,-4.08507
2.58072,-4.1834,2.90738,-3.97396,2.62514,-4.25542,2.92397,-4.06873
2.60097,-4.17084,2.92751,-3.95933,2.64575,-4.24264,2.94324,-4.05232
2.62166,-4.15787,2.94756,-3.94459,2.6668,-4.22944,2.96243,-4.03583
2.64299,-4.14435,2.96754,-3.92973,2.68848,-4.21569,2.98152,-4.01926
2.66326,-4.13135,2.98744,-3.91476,2.70911,-4.20247,3.00052,-4.00262
2.68385,-4.118,3.00726,-3.89968,2.73005,-4.18889,3.01943,-3.98592
2.704,-4.1048,3.027,-3.88448,2.75055,-4.17546,3.03826,-3.96914
2.72475,-4.09105,3.04667,-3.86918,2.77165,-4.16148,3.05701,-3.9523
2.74647,-4.0765,3.06627,-3.85376,2.79375,-4.14668,3.07568,-3.9354
2.76559,-4.06356,3.08578,-3.83823,2.8132,-4.13351,3.09427,-3.91843
2.78588,-4.04967,3.10522,-3.82259,2.83384,-4.11938,3.11278,-3.90141
2.8066,-4.03534,3.12264,-3.80843,2.85492,-4.10481,3.12938,-3.88604
2.82634,-4.02154,3.14192,-3.79259,2.875,-4.09077,3.14775,-3.86891
2.84667,-4.00717,3.16111,-3.77665,2.89568,-4.07616,3.16605,-3.85173
2.86628,-3.99317,3.18022,-3.76061,2.91562,-4.06192,3.18429,-3.8345
2.88638,-3.97867,3.19924,-3.74446,2.93607,-4.04716,3.20245,-3.81722
2.90616,-3.96424,3.21818,-3.72822,2.95619,-4.03249,3.22055,-3.7999
2.92606,-3.94958,3.23703,-3.71187,2.97643,-4.01757,3.23858,-3.78254
2.94539,-3.93518,3.25578,-3.69543,2.9961,-4.00292,3.25654,-3.76513
2.96514,-3.92032,3.27444,-3.67889,3.01619,-3.98781,3.27444,-3.74768
2.98524,-3.90504,3.293,-3.66225,3.03663,-3.97227,3.28871,-3.7337
3.00421,-3.89046,3.31147,-3.64552,3.05593,-3.95744,3.31004,-3.71268
3.02371,-3.87533,3.32617,-3.63206,3.07576,-3.94204,3.32421,-3.69863
3.04328,-3.85998,3.34811,-3.61177,3.09567,-3.92643,3.34539,-3.67752
3.06231,-3.8449,3.36628,-3.59475,3.11502,-3.91109,3.36297,-3.6599
3.08172,-3.82936,3.38435,-3.57765,3.13477,-3.89528,3.3805,-3.64224
3.10117,-3.81362,3.40232,-3.56046,3.15455,-3.87928,3.39796,-3.62455
3.11948,-3.79866,3.42019,-3.54317,3.17318,-3.86406,3.41537,-3.60683
3.13839,-3.78305,3.43796,-3.52581,3.19242,-3.84817,3.43272,-3.58909
3.15768,-3.76697,3.4521,-3.51185,3.21204,-3.83181,3.44656,-3.57487
3.17695,-3.75073,3.47318,-3.49081,3.23164,-3.8153,3.46725,-3.55352
3.19485,-3.73549,3.49064,-3.47319,3.24985,-3.7998,3.48443,-3.53569
3.21398,-3.71905,3.50107,-3.46257,3.26931,-3.78307,3.49471,-3.52498
3.23244,-3.70301,3.52353,-3.43946,3.28809,-3.76676,3.51692,-3.50174
3.25116,-3.68659,3.54069,-3.42158,3.30713,-3.75005,3.53394,-3.48384
3.26936,-3.67046,3.55264,-3.40902,3.32564,-3.73365,3.54582,-3.47129
3.28779,-3.65396,3.5747,-3.38559,3.34439,-3.71686,3.56781,-3.44796
3.30612,-3.63738,3.58482,-3.37473,3.36304,-3.7,3.57793,-3.43718
3.32427,-3.6208,3.60662,-3.3511,3.3815,-3.68313,3.59978,-3.41379
3.34192,-3.60451,3.61828,-3.33832,3.39946,-3.66657,3.6115,-3.40118
3.35984,-3.58782,3.63815,-3.31631,3.41768,-3.64958,3.62653,-3.38494
3.37805,-3.57068,3.64967,-3.30342,3.4362,-3.63215,3.64317,-3.36688
3.39552,-3.55407,3.66604,-3.28493,3.45398,-3.61525,3.65975,-3.34879
3.41341,-3.5369,3.68716,-3.26078,3.47217,-3.59778,3.6812,-3.32524
3.4313,-3.51953,3.70329,-3.2421,3.49037,-3.58012,3.69764,-3.30709
3.44865,-3.50254,3.71451,-3.22898,3.50802,-3.56283,3.7091,-3.29437
3.46583,-3.48554,3.73522,-3.2045,3.5255,-3.54554,3.73031,-3.27071
3.4833,-3.46808,3.7463,-3.19127,3.54326,-3.52779,3.74168,-3.25796
3.50111,-3.4501,3.76674,-3.16659,3.56138,-3.5095,3.75786,-3.23971
3.51775,-3.43314,3.77767,-3.15325,3.5783,-3.49224,3.77397,-3.22144
3.53504,-3.41533,3.79783,-3.12837,3.5959,-3.47412,3.79482,-3.19765
3.55247,-3.39719,3.80708,-3.11685,3.61363,-3.45567,3.8044,-3.18665
3.56908,-3.37974,3.82241,-3.09758,3.63052,-3.43793,3.81713,-3.17197
3.58611,-3.36167,3.8346,-3.08212,3.64784,-3.41954,3.83297,-3.1536
3.60293,-3.34363,3.85125,-3.06078,3.66496,-3.40119,3.84874,-3.1352
3.62022,-3.3249,3.85577,-3.05494,3.68254,-3.38214,3.85503,-3.12783
3.63577,-3.30789,3.86029,-3.0491,3.69836,-3.36484,3.85974,-3.1223
3.6522,-3.28974,3.87227,-3.03349,3.71507,-3.34638,3.87226,-3.10754
3.66918,-3.27079,3.88271,-3.01979,3.73235,-3.3271,3.88161,-3.09645
3.68529,-3.25264,3.89311,-3.00605,3.74873,-3.30863,3.89405,-3.08165
3.70105,-3.23469,3.9123,-2.98041,3.76476,-3.29037,3.91415,-3.05755
3.71723,-3.21608,3.92257,-2.96655,3.78122,-3.27145,3.92492,-3.04454
3.73327,-3.19745,3.94154,-2.94066,3.79754,-3.25249,3.94023,-3.02592
3.74964,-3.17823,3.95603,-2.92062,3.81419,-3.23295,3.96002,-3.00165
3.76532,-3.15965,3.96613,-2.90654,3.83014,-3.21404,3.97062,-2.98855
3.78109,-3.14076,3.98479,-2.88023,3.84618,-3.19483,3.9902,-2.96415
3.79792,-3.12038,3.99906,-2.85986,3.8633,-3.1741,4.00516,-2.94532
3.81259,-3.10245,4.01325,-2.83938,3.87822,-3.15585,4.01559,-2.93211
3.82805,-3.08335,4.02738,-2.81877,3.89394,-3.13643,4.03484,-2.90749
3.84318,-3.06447,4.03722,-2.80428,3.90934,-3.11722,4.04516,-2.89419
3.85827,-3.04544,4.0554,-2.77722,3.92469,-3.09787,4.05981,-2.87513
3.87359,-3.02593,4.06931,-2.75627,3.94028,-3.07802,4.07874,-2.85025
3.88867,-3.00653,4.08314,-2.7352,3.95562,-3.05828,4.09321,-2.83103
3.90402,-2.98657,4.09689,-2.71401,3.97123,-3.03799,4.10758,-2.81173
3.91843,-2.96764,4.11057,-2.69271,3.98588,-3.01873,4.11759,-2.79817
3.93346,-2.94768,4.12416,-2.6713,4.00118,-2.99843,4.13606,-2.77288
3.94782,-2.92843,4.13767,-2.64979,4.01578,-2.97885,4.15016,-2.75333
3.96295,-2.90792,4.14708,-2.63467,4.03117,-2.95798,4.15998,-2.73959
3.97715,-2.88847,4.16444,-2.60647,4.04561,-2.9382,4.17809,-2.71396
3.9915,-2.86861,4.17373,-2.59122,4.06021,-2.918,4.18778,-2.7001
4.0057,-2.84875,4.18692,-2.56935,4.07466,-2.89779,4.20153,-2.68022
4.02011,-2.82838,4.20393,-2.54081,4.08931,-2.87707,4.21927,-2.65423
4.03383,-2.80877,4.21303,-2.52538,4.10327,-2.85712,4.22875,-2.64018
4.04808,-2.7882,4.22979,-2.49663,4.11776,-2.8362,4.24623,-2.61394
4.06209,-2.76775,4.24257,-2.47444,4.13201,-2.8154,4.25956,-2.59364
4.07574,-2.7476,4.25525,-2.45217,4.14591,-2.7949,4.2728,-2.57324
4.08924,-2.72747,4.26783,-2.42984,4.15963,-2.77443,4.28593,-2.55273
4.10276,-2.70709,4.2803,-2.40745,4.17339,-2.75369,4.29896,-2.53212
4.11643,-2.68626,4.29267,-2.38501,4.18729,-2.73251,4.31189,-2.51139
4.12986,-2.66556,4.30127,-2.36927,4.20096,-2.71145,4.32088,-2.49682
4.14294,-2.64519,4.31709,-2.33997,4.21426,-2.69072,4.33744,-2.46961
4.15616,-2.62437,4.32913,-2.31739,4.22771,-2.66955,4.35005,-2.44855
4.16917,-2.60365,4.33749,-2.30155,4.24094,-2.64847,4.36256,-2.42739
4.18241,-2.58233,4.35286,-2.2721,4.25441,-2.62678,4.37496,-2.4061
4.1953,-2.56133,4.36456,-2.2494,4.26752,-2.60543,4.38724,-2.38471
4.20823,-2.54003,4.37267,-2.2335,4.28068,-2.58375,4.39577,-2.36966
4.22082,-2.51906,4.38757,-2.20391,4.29348,-2.56242,4.41146,-2.34156
4.23308,-2.4984,4.39889,-2.18112,4.30596,-2.54141,4.42339,-2.31982
4.24543,-2.47736,4.41008,-2.1583,4.31851,-2.52001,4.4352,-2.29795
4.25778,-2.45607,4.42115,-2.13546,4.33108,-2.49835,4.44689,-2.27596
4.27002,-2.43473,4.42882,-2.11945,4.34353,-2.47664,4.45499,-2.2605
4.28213,-2.41337,4.4429,-2.08968,4.35584,-2.45492,4.46989,-2.23162
4.29412,-2.39197,4.45358,-2.06675,4.36804,-2.43315,4.4812,-2.20927
4.3059,-2.37069,4.46098,-2.05069,4.38003,-2.4115,4.48904,-2.19355
4.31777,-2.349,4.47457,-2.02082,4.3921,-2.38944,4.50345,-2.16419
4.32966,-2.32703,4.4818,-2.00471,4.40419,-2.36709,4.51112,-2.14829
4.34113,-2.30556,4.49506,-1.97477,4.41586,-2.34525,4.5252,-2.1186
4.35267,-2.28369,4.50513,-1.9517,4.4276,-2.323,4.53589,-2.09562
4.36398,-2.26201,4.5121,-1.93554,4.4391,-2.30095,4.54329,-2.07946
4.37515,-2.24033,4.52488,-1.90548,4.45047,-2.27889,4.55687,-2.04929
4.38625,-2.21851,4.53458,-1.88233,4.46176,-2.2567,4.56409,-2.03295
4.39765,-2.19582,4.54415,-1.85915,4.47336,-2.23362,4.57733,-2.00245
4.40816,-2.17466,4.5536,-1.83593,4.48404,-2.21209,4.58736,-1.97884
4.41927,-2.15199,4.56108,-1.81734,4.49534,-2.18904,4.59529,-1.95986
4.42969,-2.13044,4.57032,-1.79406,4.50595,-2.16712,4.60508,-1.93602
4.44053,-2.10776,4.57943,-1.77076,4.51698,-2.14404,4.61474,-1.91206
4.45128,-2.08497,4.58844,-1.74742,4.52791,-2.12086,4.62427,-1.88798
4.46125,-2.06355,4.59732,-1.72405,4.53805,-2.09907,4.63366,-1.86377
4.47161,-2.041,4.6061,-1.70065,4.54859,-2.07614,4.64291,-1.83945
4.48183,-2.01847,4.61476,-1.67722,4.55898,-2.05322,4.65204,-1.815
4.49176,-1.99626,4.62331,-1.65375,4.56909,-2.03062,4.66103,-1.79043
4.50179,-1.97353,4.63176,-1.63024,4.57929,-2.00751,4.66989,-1.76575
4.51139,-1.9515,4.64009,-1.60671,4.58905,-1.98509,4.67862,-1.74095
4.52115,-1.92878,4.64832,-1.58313,4.59898,-1.96199,4.68722,-1.71603
4.53079,-1.90603,4.65644,-1.55953,4.60879,-1.93884,4.69569,-1.69101
4.54045,-1.8829,4.66445,-1.53588,4.61861,-1.91531,4.70403,-1.66587
4.5497,-1.86043,4.67236,-1.51221,4.62802,-1.89246,4.71224,-1.64063
4.55894,-1.83767,4.68015,-1.4885,4.63742,-1.86931,4.72031,-1.61529
4.56789,-1.8153,4.68784,-1.46477,4.64653,-1.84655,4.72826,-1.58984
4.57713,-1.79188,4.69541,-1.44101,4.65593,-1.82272,4.73606,-1.56431
4.58584,-1.76948,4.70286,-1.41722,4.66478,-1.79994,4.74374,-1.53869
4.59472,-1.7463,4.71021,-1.3934,4.67381,-1.77636,4.75128,-1.51297
4.60331,-1.72351,4.71744,-1.36956,4.68256,-1.75318,4.75869,-1.48718
4.6119,-1.70041,4.72455,-1.34569,4.69129,-1.72968,4.76598,-1.46129
4.62067,-1.67643,4.73156,-1.32179,4.70021,-1.70529,4.77313,-1.43533
4.62868,-1.65419,4.73845,-1.29786,4.70836,-1.68266,4.77876,-1.4145
4.63687,-1.63106,4.74523,-1.2739,4.7167,-1.65914,4.78705,-1.38317
4.64511,-1.60746,4.75188,-1.24992,4.72508,-1.63513,4.79381,-1.35699
4.65308,-1.58425,4.75842,-1.22591,4.73318,-1.61152,4.80045,-1.33074
4.66086,-1.56121,4.76485,-1.20187,4.74109,-1.58809,4.80567,-1.30969
4.66858,-1.53797,4.77115,-1.17781,4.74895,-1.56445,4.81334,-1.27805
4.67621,-1.51462,4.77733,-1.15372,4.75671,-1.54069,4.81959,-1.25162
4.68375,-1.49113,4.78339,-1.1296,4.76438,-1.5168,4.82572,-1.22514
4.69109,-1.46786,4.78933,-1.10545,4.77185,-1.49313,4.83172,-1.19861
4.69854,-1.44386,4.79515,-1.08127,4.77942,-1.46871,4.83759,-1.17203
4.70561,-1.42064,4.80084,-1.05706,4.78662,-1.4451,4.84334,-1.1454
4.71268,-1.39702,4.8064,-1.03283,4.79381,-1.42107,4.84896,-1.11874
4.71949,-1.37381,4.81183,-1.00856,4.80074,-1.39746,4.85444,-1.09204
4.72634,-1.35008,4.81713,-0.984266,4.8077,-1.37333,4.85874,-1.07065
4.73315,-1.32598,4.8223,-0.959939,4.81464,-1.34881,4.86504,-1.03853
4.73957,-1.30287,4.82735,-0.935578,4.82116,-1.3253,4.87015,-1.01174
4.7462,-1.27849,4.83226,-0.911179,4.82791,-1.3005,4.87514,-0.984906
4.75238,-1.25534,4.83704,-0.886747,4.83419,-1.27695,4.87999,-0.958052
4.75866,-1.2313,4.84169,-0.862281,4.84058,-1.25249,4.88472,-0.931177
4.76469,-1.20778,4.8462,-0.837783,4.84671,-1.22857,4.88932,-0.904284
4.77077,-1.18352,4.84972,-0.818161,4.8529,-1.2039,4.89291,-0.882759
4.7766,-1.15979,4.85483,-0.788689,4.85883,-1.17975,4.89815,-0.850457
4.78236,-1.13579,4.8569,-0.776395,4.86469,-1.15534,4.90027,-0.836993
4.78821,-1.11086,4.86291,-0.739467,4.87064,-1.12998,4.90646,-0.796593
4.79351,-1.08776,4.86561,-0.722212,4.87603,-1.10648,4.90925,-0.777738
4.79879,-1.06423,4.86973,-0.69507,4.8814,-1.08255,4.91352,-0.748112
4.8041,-1.04,4.87262,-0.675309,4.8868,-1.05791,4.91726,-0.721185
4.80921,-1.01609,4.8768,-0.645626,4.892,-1.03358,4.92088,-0.694267
4.81424,-0.991997,4.88014,-0.620851,4.89712,-1.00907,4.92439,-0.667359
4.81915,-0.967873,4.88334,-0.596038,4.90211,-0.984535,4.9271,-0.645843
4.82398,-0.943483,4.88642,-0.571188,4.90703,-0.959725,4.93102,-0.61359
4.82853,-0.919951,4.88937,-0.546301,4.91165,-0.935788,4.93416,-0.586734
4.83314,-0.895414,4.89218,-0.521377,4.91634,-0.910828,4.93718,-0.559902
4.83767,-0.870594,4.8946,-0.498916,4.92095,-0.885581,4.93979,-0.535776
4.84181,-0.847286,4.89716,-0.473928,4.92516,-0.861872,4.94258,-0.509
4.84606,-0.822627,4.89958,-0.448907,4.92948,-0.836788,4.94524,-0.482256
4.85014,-0.798183,4.90188,-0.423854,4.93364,-0.811924,4.94779,-0.455549
4.85399,-0.774457,4.90404,-0.398768,4.93755,-0.78779,4.95021,-0.428877
4.85893,-0.742785,4.90608,-0.373649,4.94258,-0.755572,4.95251,-0.402241
4.86155,-0.72549,4.90742,-0.356047,4.94524,-0.737979,4.95406,-0.383618
4.86662,-0.690652,4.90976,-0.323314,4.9504,-0.702542,4.95677,-0.349084
4.86924,-0.671955,4.91142,-0.298097,4.95306,-0.683522,4.95873,-0.322562
4.87194,-0.652061,4.91294,-0.272848,4.95581,-0.663286,4.96057,-0.29608
4.87507,-0.628265,4.91434,-0.247569,4.95899,-0.63908,4.9623,-0.269641
4.87816,-0.603773,4.91524,-0.229858,4.96214,-0.614167,4.9639,-0.243243
4.88114,-0.579214,4.91675,-0.196929,4.96516,-0.589185,4.96539,-0.216889
4.88395,-0.555012,4.91776,-0.17157,4.96802,-0.564566,4.96676,-0.190578
4.88669,-0.53028,4.91863,-0.146188,4.97082,-0.539408,4.96801,-0.164312
4.88925,-0.506173,4.91931,-0.123326,4.97342,-0.514887,4.96903,-0.140711
4.89172,-0.481712,4.91992,-0.0979063,4.97593,-0.490005,4.97005,-0.114533
4.8941,-0.456899,4.9204,-0.0724714,4.97835,-0.464765,4.97094,-0.0884027
4.89634,-0.43223,4.92066,-0.0546592,4.98063,-0.439671,4.97148,-0.0701413
4.89839,-0.408385,4.92095,-0.0215668,4.98271,-0.415415,4.97234,-0.0362941
4.90038,-0.383704,4.92102,0.0038963,4.98474,-0.39031,4.97285,-0.0103188
4.90224,-0.359192,4.92094,0.0293613,4.98663,-0.365375,4.97323,0.0156006
4.90403,-0.333926,4.92073,0.0548258,4.98845,-0.339675,4.97349,0.0414636
4.9056,-0.30998,4.92037,0.0802867,4.99005,-0.315316,4.97361,0.0672693
4.90707,-0.285729,4.91988,0.10574,4.99155,-0.290648,4.9736,0.0930154
4.90844,-0.261181,4.91925,0.131182,4.99294,-0.265678,4.97346,0.1187
4.90967,-0.236881,4.91847,0.15661,4.99419,-0.240959,4.97319,0.144323
4.91079,-0.212358,4.91756,0.18202,4.99533,-0.216014,4.97278,0.169882
4.91179,-0.187768,4.91651,0.207411,4.99635,-0.191001,4.97224,0.195377
4.91267,-0.163206,4.91532,0.232782,4.99724,-0.166016,4.97157,0.22081
4.91342,-0.138763,4.91399,0.258129,4.99801,-0.141151,4.97076,0.246178
4.91406,-0.114096,4.91252,0.28345,4.99865,-0.11606,4.96981,0.271481
4.91458,-0.0887882,4.91092,0.308743,4.99918,-0.0903167,4.96872,0.296717
4.91496,-0.0645842,4.90919,0.334008,4.99957,-0.065696,4.9675,0.321888
4.91522,-0.040079,4.90732,0.359244,4.99983,-0.0407689,4.96614,0.346995
4.91536,-0.0154998,4.90532,0.384449,4.99998,-0.0157666,4.96464,0.372037
4.91537,0.00870524,4.9032,0.409626,4.99999,0.0088551,4.96301,0.397016
4.91527,0.0334484,4.90095,0.434773,4.99988,0.0340242,4.96123,0.421933
4.91504,0.0582229,4.8993,0.452358,4.99965,0.0592252,4.95933,0.446787
4.91469,0.0824742,4.89607,0.484977,4.9993,0.083894,4.95728,0.471579
4.91421,0.107406,4.89345,0.510036,4.99881,0.109255,4.95509,0.496313
4.91361,0.132117,4.89071,0.53507,4.99819,0.134391,4.95277,0.52099
4.91289,0.156376,4.88785,0.560079,4.99747,0.159068,4.95032,0.545613
4.91204,0.181155,4.88487,0.585065,4.9966,0.184274,4.94772,0.570184
4.91109,0.20541,4.88177,0.610026,4.99563,0.208946,4.94499,0.5947
4.90999,0.230266,4.87855,0.634961,4.99451,0.23423,4.94211,0.619164
4.90878,0.254596,4.87522,0.659869,4.99329,0.258979,4.94002,0.636257
4.90745,0.279153,4.87177,0.684749,4.99193,0.283959,4.93595,0.667932
4.90597,0.303992,4.8682,0.709602,4.99043,0.309225,4.93266,0.692238
4.90441,0.328296,4.86489,0.731947,4.98884,0.333948,4.92958,0.714071
4.90268,0.353146,4.86109,0.756752,4.98708,0.359225,4.92602,0.738286
4.90088,0.377262,4.85719,0.78153,4.98525,0.383756,4.92233,0.762455
4.89891,0.402014,4.85438,0.798858,4.98325,0.408935,4.91965,0.779345
4.89685,0.426478,4.85027,0.823589,4.98114,0.43382,4.91451,0.810653
4.89465,0.450984,4.84605,0.84829,4.97891,0.458748,4.91163,0.82748
4.89232,0.475624,4.84038,0.880361,4.97654,0.483812,4.90612,0.858673
4.88992,0.499706,4.83724,0.89761,4.9741,0.508309,4.90171,0.882618
4.88737,0.524025,4.83126,0.929604,4.97151,0.533046,4.89717,0.90652
4.88465,0.548769,4.82796,0.94681,4.96874,0.558216,4.8939,0.923226
4.88188,0.572945,4.82167,0.978723,4.96592,0.582808,4.88766,0.954199
4.87893,0.597489,4.8167,1.00323,4.96292,0.607774,4.8842,0.970851
4.87585,0.622159,4.81315,1.02037,4.95979,0.632869,4.87914,0.994609
4.87274,0.64606,4.8064,1.05217,4.95662,0.657182,4.87236,1.02545
4.86882,0.674944,4.80107,1.07659,4.95264,0.686563,4.86699,1.04913
4.86592,0.695571,4.79563,1.10098,4.94968,0.707545,4.86147,1.07279
4.86247,0.719251,4.79006,1.12534,4.94618,0.731633,4.85582,1.09642
4.85877,0.743854,4.78438,1.14966,4.94242,0.75666,4.85003,1.12002
4.85511,0.76741,4.77857,1.17395,4.93869,0.78062,4.8441,1.14359
4.85109,0.792377,4.77265,1.19819,4.93461,0.806018,4.83987,1.16008
4.84714,0.816198,4.7666,1.2224,4.93059,0.830249,4.83182,1.19066
4.84302,0.840324,4.76044,1.24656,4.92639,0.85479,4.82548,1.21416
4.83868,0.864974,4.75605,1.26346,4.92198,0.879864,4.819,1.23764
4.83438,0.888672,4.74775,1.29477,4.9176,0.90397,4.81237,1.26109
4.8298,0.913253,4.74122,1.31881,4.91294,0.928975,4.80561,1.28452
4.82522,0.937149,4.73457,1.3428,4.90828,0.953282,4.79872,1.30793
4.82036,0.961817,4.7278,1.36674,4.90334,0.978375,4.79168,1.33132
4.81556,0.985564,4.72299,1.38347,4.89846,1.00253,4.78451,1.35469
4.81052,1.00991,4.7139,1.41448,4.89333,1.02729,4.77721,1.37805
4.80542,1.0339,4.70676,1.43828,4.88814,1.0517,4.76976,1.40138
4.80032,1.05731,4.6995,1.46202,4.88296,1.07551,4.76218,1.42469
4.79491,1.08157,4.69434,1.4786,4.87746,1.10019,4.75678,1.44099
4.78948,1.10537,4.6846,1.50933,4.87193,1.1244,4.74659,1.47124
4.78394,1.12912,4.67697,1.53289,4.86629,1.14856,4.73859,1.49448
4.77818,1.15324,4.67155,1.54935,4.86044,1.17309,4.73046,1.51769
4.77226,1.1775,4.66133,1.57984,4.85442,1.19777,4.72219,1.54088
4.7664,1.20102,4.65333,1.60322,4.84845,1.2217,4.71378,1.56404
4.76036,1.22473,4.64521,1.62653,4.84231,1.24582,4.70524,1.58718
4.75422,1.24836,4.63696,1.64978,4.83606,1.26985,4.69657,1.61029
4.74775,1.27275,4.6286,1.67297,4.82948,1.29466,4.68776,1.63337
4.74136,1.29634,4.62012,1.69609,4.82298,1.31865,4.67883,1.65643
4.73487,1.31983,4.61153,1.71914,4.81638,1.34255,4.66976,1.67946
4.72825,1.34338,4.60544,1.73524,4.80964,1.36651,4.66334,1.69556
4.72154,1.36677,4.59398,1.76506,4.80282,1.3903,4.65124,1.72544
4.71459,1.39055,4.58773,1.78108,4.79575,1.41449,4.64463,1.74151
4.70749,1.41439,4.57597,1.81073,4.78853,1.43874,4.63219,1.77131
4.7005,1.43747,4.5668,1.83347,4.78142,1.46221,4.62248,1.79419
4.69279,1.46243,4.55751,1.85615,4.77357,1.48761,4.61264,1.81705
4.68583,1.48458,4.54811,1.87877,4.7665,1.51014,4.60268,1.83987
4.6784,1.50782,4.5386,1.90132,4.75894,1.53377,4.59564,1.85583
4.67082,1.53115,4.52898,1.92383,4.75123,1.55751,4.5824,1.88542
4.66299,1.55484,4.51926,1.94627,4.74326,1.5816,4.57209,1.90816
4.65529,1.57773,4.50944,1.96867,4.73543,1.60489,4.56165,1.93087
4.64721,1.60138,4.4995,1.99102,4.72721,1.62895,4.5511,1.95355
4.63911,1.62468,4.48946,2.01331,4.71898,1.65265,4.54365,1.96941
4.63111,1.64736,4.47932,2.03556,4.71084,1.67572,4.52966,1.99881
4.62244,1.67154,4.46907,2.05775,4.70201,1.70032,4.51876,2.0214
4.61438,1.69365,4.45871,2.0799,4.69382,1.7228,4.50776,2.04395
4.60572,1.71708,4.44825,2.102,4.685,1.74664,4.49664,2.06648
4.59701,1.74024,4.43769,2.12405,4.67615,1.7702,4.48542,2.08897
4.58842,1.76276,4.42702,2.14606,4.66741,1.79311,4.47409,2.11143
4.57912,1.78678,4.41625,2.16803,4.65795,1.81754,4.46265,2.13386
4.57062,1.80843,4.40538,2.18994,4.6493,1.83956,4.45111,2.15625
4.5613,1.83181,4.39771,2.20526,4.63982,1.86334,4.44298,2.17191
4.55223,1.85424,4.38334,2.23365,4.63059,1.88617,4.42774,2.20095
4.54293,1.8769,4.37216,2.25543,4.62114,1.90921,4.4159,2.22324
4.53343,1.89974,4.36089,2.27716,4.61147,1.93244,4.40397,2.24549
4.52298,1.92447,4.34951,2.29885,4.60085,1.9576,4.39195,2.26771
4.51414,1.94512,4.33803,2.32049,4.59185,1.97861,4.37983,2.2899
4.50429,1.96783,4.32644,2.34209,4.58183,2.00171,4.36763,2.31205
4.49453,1.99002,4.31476,2.36364,4.5719,2.02428,4.35533,2.33416
4.48452,2.01247,4.30297,2.38515,4.56172,2.04711,4.34294,2.35624
4.47431,2.03507,4.29465,2.40018,4.55134,2.07011,4.33422,2.37168
4.46384,2.05794,4.27908,2.42802,4.54068,2.09337,4.3179,2.40029
4.45377,2.07964,4.27062,2.44298,4.53045,2.11544,4.30906,2.41567
4.44338,2.10175,4.25477,2.4707,4.51987,2.13793,4.29253,2.44419
4.43281,2.12396,4.24245,2.49196,4.50912,2.16052,4.27971,2.46608
4.42216,2.14604,4.23003,2.51317,4.49829,2.18298,4.26681,2.48793
4.41142,2.16804,4.21749,2.53433,4.48736,2.20536,4.25383,2.50974
4.40041,2.19028,4.20865,2.54911,4.47617,2.22799,4.2447,2.52498
4.38936,2.21235,4.1921,2.57648,4.46492,2.25044,4.22763,2.55324
4.37821,2.23433,4.17924,2.59747,4.45358,2.2728,4.2144,2.57492
4.36727,2.25565,4.17017,2.61213,4.44245,2.29448,4.2051,2.59007
4.35584,2.27763,4.15318,2.63926,4.43083,2.31684,4.18772,2.61814
4.34434,2.2995,4.13999,2.66007,4.41912,2.33909,4.17426,2.63968
4.33292,2.32094,4.12668,2.68081,4.40751,2.36089,4.16072,2.66117
4.32094,2.34317,4.11326,2.70148,4.39532,2.38351,4.1471,2.68261
4.30937,2.36438,4.09972,2.72209,4.38356,2.40509,4.1334,2.704
4.29737,2.38613,4.08607,2.74263,4.37135,2.42721,4.11961,2.72534
4.28473,2.40875,4.07644,2.75696,4.35849,2.45022,4.10992,2.74025
