quad_ref_x,quad_ref_y,quad_actual_x,quad_actual_y,payload_ref_x,payload_ref_y,payload_actual_x,payload_actual_y
2.5754,-0.999805,2.34842,-0.983257,2.68582,-1.19658,2.82156,-0.680517
2.56505,-1.0121,2.33659,-0.988829,2.67491,-1.21107,2.81052,-0.68938
2.55476,-1.02385,2.32456,-0.993824,2.66409,-1.22492,2.79958,-0.697912
2.54373,-1.03599,2.31232,-0.998233,2.65247,-1.2392,2.78872,-0.706115
2.53349,-1.04682,2.29989,-1.00205,2.64171,-1.25195,2.77796,-0.713991
2.52227,-1.05824,2.28728,-1.00527,2.62991,-1.26539,2.76729,-0.721539
2.51134,-1.06894,2.27448,-1.00788,2.61841,-1.27797,2.75671,-0.728759
2.49992,-1.07967,2.26152,-1.00989,2.60641,-1.29058,2.74621,-0.73565
2.48864,-1.08984,2.2484,-1.01129,2.59456,-1.30253,2.7358,-0.742212
2.47708,-1.09984,2.23514,-1.01208,2.58242,-1.31428,2.72546,-0.748444
2.46567,-1.1093,2.22174,-1.01227,2.57044,-1.32539,2.71521,-0.754348
2.45375,-1.11877,2.20823,-1.01185,2.55793,-1.3365,2.70502,-0.759924
2.44182,-1.12782,2.1946,-1.01084,2.54542,-1.34713,2.6949,-0.765176
2.42921,-1.13697,2.18087,-1.00924,2.53219,-1.35787,2.68483,-0.770104
2.41667,-1.14565,2.16705,-1.00704,2.51905,-1.36804,2.67482,-0.774705
2.40464,-1.15358,2.15315,-1.00426,2.50644,-1.37734,2.66484,-0.778977
2.39191,-1.16158,2.14197,-1.00161,2.4931,-1.38672,2.65489,-0.782915
2.37929,-1.16911,2.12511,-0.996943,2.47989,-1.39555,2.64694,-0.785827
2.36632,-1.17647,2.11098,-0.992436,2.4663,-1.40417,2.63503,-0.789797
2.35274,-1.18375,2.09679,-0.987375,2.4521,-1.4127,2.6251,-0.792743
2.3398,-1.1903,2.08253,-0.981771,2.43856,-1.42039,2.61514,-0.795359
2.32652,-1.19666,2.06821,-0.975635,2.42466,-1.42784,2.60514,-0.797643
2.31246,-1.20299,2.05383,-0.968982,2.40996,-1.43525,2.59509,-0.799593
2.29883,-1.20874,2.03938,-0.96183,2.3957,-1.44198,2.58497,-0.801209
2.28493,-1.21422,2.02487,-0.954199,2.38118,-1.44841,2.57475,-0.80249
2.27029,-1.2196,2.01029,-0.946111,2.36588,-1.45471,2.56442,-0.803432
2.25689,-1.22417,1.99564,-0.937598,2.35189,-1.46007,2.55397,-0.804035
2.24263,-1.22868,1.98093,-0.928686,2.33699,-1.46536,2.54337,-0.804299
2.22791,-1.23296,1.96614,-0.919404,2.32163,-1.47037,2.53261,-0.804221
2.21333,-1.23683,1.95129,-0.909781,2.30641,-1.47492,2.52166,-0.803796
2.19841,-1.24042,1.93935,-0.901856,2.29084,-1.47914,2.51612,-0.803451
2.18373,-1.24361,1.92137,-0.889628,2.27553,-1.48288,2.50147,-0.802137
2.16874,-1.24651,1.9063,-0.879158,2.25988,-1.48629,2.48763,-0.800372
2.15194,-1.24935,1.8942,-0.870627,2.24237,-1.48963,2.47585,-0.798486
2.13815,-1.25136,1.87595,-0.857616,2.22799,-1.49201,2.46625,-0.796699
2.12218,-1.25335,1.86065,-0.846624,2.21134,-1.49436,2.45403,-0.794111
2.10678,-1.25492,1.84525,-0.835539,2.19529,-1.49622,2.44532,-0.792062
2.09127,-1.25617,1.82974,-0.824407,2.17913,-1.49771,2.42621,-0.786996
2.07516,-1.25712,1.81411,-0.813274,2.16235,-1.49886,2.41577,-0.78391
2.05953,-1.25772,1.79836,-0.802187,2.14606,-1.49959,2.40245,-0.779671
2.04296,-1.25801,1.78245,-0.791185,2.1288,-1.49996,2.38885,-0.775006
2.02674,-1.25796,1.76639,-0.780296,2.11192,-1.49994,2.37496,-0.76991
2.01043,-1.25759,1.75017,-0.769528,2.09494,-1.49954,2.36507,-0.766085
1.99355,-1.25686,1.74199,-0.764194,2.07737,-1.49874,2.34343,-0.757164
1.97689,-1.25582,1.72381,-0.752585,2.06002,-1.49756,2.33313,-0.75266
1.96008,-1.25445,1.70707,-0.742174,2.04253,-1.49601,2.31665,-0.745144
1.94346,-1.25279,1.68666,-0.729839,2.02523,-1.49411,2.30137,-0.737844
1.92623,-1.25075,1.67806,-0.724744,2.00731,-1.49177,2.2858,-0.730098
1.90868,-1.24835,1.66067,-0.714622,1.98905,-1.48901,2.26995,-0.721905
1.89188,-1.24575,1.64656,-0.706586,1.97157,-1.48602,2.2538,-0.713269
1.87426,-1.24271,1.62508,-0.694614,1.95325,-1.48253,2.23735,-0.704195
1.8557,-1.23919,1.60687,-0.684683,1.93394,-1.47846,2.22058,-0.694682
1.839,-1.23573,1.58278,-0.671795,1.91658,-1.47447,2.20351,-0.684733
1.82136,-1.23179,1.56392,-0.661872,1.89824,-1.46992,2.18612,-0.674352
1.80319,-1.22743,1.54093,-0.649918,1.87934,-1.46488,2.16842,-0.663545
1.78508,-1.2228,1.52147,-0.639891,1.86052,-1.45951,2.1504,-0.652314
1.767,-1.21788,1.51164,-0.634848,1.84172,-1.45382,2.13207,-0.640665
1.74879,-1.21264,1.49579,-0.626731,1.82279,-1.44774,2.11344,-0.628601
1.72902,-1.20664,1.46565,-0.611325,1.80224,-1.44078,2.09832,-0.618656
1.71173,-1.20112,1.45548,-0.606128,1.78426,-1.43438,2.08494,-0.609743
1.69319,-1.19495,1.44115,-0.598793,1.765,-1.42721,2.05968,-0.592675
1.67436,-1.1884,1.41003,-0.582829,1.74543,-1.4196,2.04587,-0.583214
1.65524,-1.18147,1.38901,-0.571974,1.72555,-1.41154,2.02588,-0.569377
1.63677,-1.17451,1.36777,-0.560931,1.70635,-1.40345,1.99944,-0.550831
1.61747,-1.16698,1.35062,-0.551951,1.6863,-1.39469,1.97876,-0.536144
1.59796,-1.15909,1.32249,-0.537068,1.66602,-1.3855,1.96411,-0.52565
1.57912,-1.15123,1.30065,-0.525361,1.64644,-1.37633,1.94082,-0.50881
1.55952,-1.14279,1.27864,-0.51342,1.62607,-1.36649,1.91935,-0.493139
1.53982,-1.13404,1.25647,-0.501241,1.6056,-1.35629,1.89762,-0.477132
1.52076,-1.12534,1.23416,-0.488818,1.58579,-1.34613,1.87564,-0.460799
1.50106,-1.11611,1.21172,-0.476149,1.56531,-1.33535,1.85341,-0.444149
1.48123,-1.10656,1.18915,-0.463228,1.5447,-1.3242,1.83093,-0.427192
1.46143,-1.0968,1.16647,-0.45005,1.52411,-1.31277,1.80823,-0.409935
1.44129,-1.08663,1.1437,-0.436612,1.50318,-1.30087,1.7853,-0.392384
1.42198,-1.07665,1.12084,-0.422911,1.48311,-1.2892,1.76216,-0.374545
1.40154,-1.06586,1.09791,-0.408946,1.46186,-1.27656,1.73882,-0.356427
1.38047,-1.0545,1.07491,-0.394716,1.43996,-1.26324,1.71529,-0.338034
1.36038,-1.04345,1.05187,-0.38022,1.41907,-1.25027,1.69156,-0.319376
1.3404,-1.03224,1.0288,-0.365457,1.39829,-1.23712,1.66767,-0.300456
1.32053,-1.02089,1.0057,-0.350428,1.37763,-1.22379,1.64361,-0.281283
1.2985,-1.00808,0.982598,-0.335132,1.35472,-1.20873,1.6194,-0.261861
1.279,-0.996542,0.959503,-0.319574,1.33444,-1.19516,1.59505,-0.242193
1.25875,-0.984364,0.936427,-0.30376,1.31338,-1.18082,1.57057,-0.22229
1.23682,-0.970964,0.913385,-0.287694,1.29057,-1.16504,1.54596,-0.202158
1.21638,-0.95828,0.890389,-0.271381,1.26931,-1.1501,1.52124,-0.181804
1.19485,-0.944716,0.867457,-0.254825,1.24691,-1.1341,1.50139,-0.165366
1.17422,-0.931533,0.844604,-0.23803,1.22544,-1.11854,1.4715,-0.140453
1.15378,-0.918294,0.821843,-0.221008,1.20417,-1.10291,1.4465,-0.11946
1.1318,-0.903868,0.799189,-0.203767,1.1813,-1.08586,1.42142,-0.0982637
1.11143,-0.890327,0.776656,-0.186318,1.1601,-1.06985,1.39627,-0.0768677
1.09015,-0.876005,0.754261,-0.168675,1.13795,-1.0529,1.37105,-0.0552761
1.06843,-0.861218,0.732018,-0.150855,1.11534,-1.03539,1.34576,-0.0334936
1.04715,-0.846555,0.709941,-0.132879,1.09318,-1.01802,1.32042,-0.011526
1.0254,-0.831402,0.688045,-0.114771,1.07053,-1.00005,1.29502,0.010619
1.00267,-0.815398,0.666342,-0.0965534,1.04686,-0.981058,1.26957,0.032932
0.982186,-0.800821,0.644845,-0.0782518,1.02553,-0.963748,1.24405,0.0554064
0.960383,-0.785156,0.623565,-0.0598935,1.00282,-0.945133,1.21848,0.0780359
0.938926,-0.769592,0.602511,-0.041508,0.980465,-0.926624,1.19285,0.100813
0.917176,-0.75367,0.58169,-0.0231243,0.957804,-0.907677,1.16716,0.123729
0.895307,-0.737518,0.561105,-0.00477502,0.935016,-0.888443,1.1414,0.146777
0.871441,-0.719733,0.544808,0.00985879,0.910144,-0.867248,1.11557,0.169943
0.850048,-0.703654,0.520647,0.0317019,0.887846,-0.848073,1.08966,0.193216
0.829403,-0.688021,0.50077,0.0497783,0.866325,-0.829417,1.06365,0.216585
0.807225,-0.6711,0.48112,0.0677164,0.843203,-0.809212,1.03755,0.240033
0.785333,-0.654275,0.461692,0.0854985,0.820377,-0.789107,1.01134,0.263546
0.76327,-0.637198,0.442474,0.103109,0.797369,-0.768689,0.985026,0.287109
0.741202,-0.620002,0.423451,0.120536,0.774353,-0.748113,0.958599,0.310706
0.718761,-0.6024,0.404608,0.13777,0.750945,-0.727038,0.932056,0.334319
0.693956,-0.582814,0.385927,0.154808,0.725068,-0.703572,0.905397,0.357932
0.673775,-0.566782,0.367389,0.17165,0.704012,-0.684353,0.878624,0.381531
0.651884,-0.549297,0.348971,0.1883,0.681169,-0.663378,0.851741,0.4051
0.628782,-0.530742,0.334306,0.201485,0.65706,-0.641107,0.824755,0.428626
0.60668,-0.512895,0.32334,0.211296,0.633991,-0.619672,0.803096,0.447407
0.584681,-0.495043,0.305112,0.227511,0.611027,-0.598219,0.786813,0.461465
0.562059,-0.476597,0.286932,0.243569,0.58741,-0.57604,0.759614,0.484835
0.538755,-0.457506,0.268779,0.259487,0.563079,-0.553072,0.732354,0.508122
0.516542,-0.439227,0.250631,0.275283,0.539884,-0.53107,0.70505,0.531317
0.4937,-0.420352,0.23247,0.290971,0.516029,-0.508338,0.67772,0.55441
0.471237,-0.401717,0.214281,0.306571,0.492568,-0.485883,0.650383,0.577392
0.448404,-0.382704,0.196048,0.322102,0.468718,-0.462962,0.623061,0.600256
0.425478,-0.363544,0.177759,0.33758,0.444768,-0.439853,0.595775,0.622996
0.402785,-0.344515,0.159404,0.35302,0.42106,-0.416892,0.568547,0.645607
0.380096,-0.32543,0.14097,0.368438,0.397354,-0.393853,0.5414,0.668083
0.357375,-0.306261,0.122448,0.383847,0.373612,-0.370704,0.514353,0.690418
0.3341,-0.28657,0.103832,0.399265,0.349289,-0.346913,0.487428,0.712609
0.309291,-0.265524,0.0851149,0.414706,0.323362,-0.321478,0.460646,0.73466
0.28897,-0.248244,0.0662882,0.430182,0.302122,-0.300586,0.434027,0.75657
0.266472,-0.229074,0.0473437,0.445701,0.278606,-0.277402,0.407588,0.77834
0.243325,-0.209311,0.0282745,0.461271,0.254411,-0.253495,0.381344,0.799967
0.220712,-0.189968,0.0090754,0.476898,0.230772,-0.230088,0.355309,0.821451
0.195491,-0.168357,-0.00444289,0.487874,0.204405,-0.20393,0.329496,0.842792
0.174291,-0.150163,-0.0297248,0.508342,0.182241,-0.181904,0.311567,0.857644
0.15092,-0.130081,-0.0493388,0.524162,0.157806,-0.157588,0.27859,0.88504
0.128712,-0.110977,-0.0691019,0.540049,0.134586,-0.134451,0.253514,0.905943
0.106146,-0.0915471,-0.0890105,0.556006,0.110992,-0.110916,0.228698,0.926697
0.0830228,-0.0716209,-0.109061,0.572031,0.0868134,-0.086777,0.204153,0.947303
0.0600518,-0.0518139,-0.129251,0.588122,0.062794,-0.0627802,0.179888,0.96776
0.0375062,-0.032365,-0.149579,0.604278,0.039219,-0.0392157,0.155909,0.988068
0.014315,-0.0123536,-0.170046,0.620494,0.0149688,-0.0149686,0.13222,1.00823
-0.00831127,0.0071725,-0.184455,0.631877,-0.00869085,0.00869081,0.108823,1.02823
-0.0326023,0.0281338,-0.211393,0.653078,-0.0340912,0.034089,0.0857176,1.04807
-0.0549864,0.0474448,-0.225995,0.664524,-0.0574973,0.0574867,0.0629033,1.06775
-0.0773885,0.0667637,-0.253285,0.685829,-0.080922,0.0808926,0.0471056,1.08143
-0.100578,0.0867499,-0.274426,0.702254,-0.105169,0.105105,0.018143,1.10661
-0.123111,0.106156,-0.29569,0.718703,-0.12873,0.128611,-0.00380633,1.12578
-0.146167,0.125994,-0.317073,0.73517,-0.152836,0.152638,-0.0190021,1.13909
-0.169294,0.145872,-0.33857,0.751647,-0.177017,0.176708,-0.0468588,1.16358
-0.191794,0.165186,-0.360175,0.768131,-0.20054,0.200092,-0.0679705,1.1822
-0.215312,0.185344,-0.377531,0.781318,-0.225127,0.224492,-0.0888117,1.20063
-0.237483,0.204317,-0.399312,0.797795,-0.248304,0.247452,-0.105293,1.21524
-0.261779,0.22507,-0.42118,0.814255,-0.273701,0.272559,-0.125659,1.23332
-0.283583,0.243658,-0.443131,0.830688,-0.296492,0.29504,-0.14577,1.2512
-0.305968,0.262701,-0.465162,0.847086,-0.319889,0.318065,-0.161682,1.26535
-0.329429,0.282612,-0.487264,0.863439,-0.344407,0.34213,-0.185267,1.28631
-0.351625,0.301401,-0.509431,0.879739,-0.367603,0.364833,-0.204672,1.30353
-0.374887,0.32104,-0.527205,0.892732,-0.391911,0.388552,-0.223859,1.32053
-0.397454,0.340036,-0.553925,0.912131,-0.41549,0.411486,-0.239058,1.33395
-0.420338,0.35924,-0.576241,0.928206,-0.439399,0.43466,-0.261616,1.3538
-0.443275,0.378423,-0.587414,0.93621,-0.463361,0.4578,-0.280209,1.37006
-0.465814,0.397207,-0.620985,0.960073,-0.486903,0.480448,-0.28944,1.3781
-0.48817,0.415771,-0.641157,0.974276,-0.510253,0.502819,-0.316887,1.40184
-0.511116,0.434751,-0.663587,0.989945,-0.534218,0.52568,-0.325959,1.40963
-0.533663,0.453322,-0.686028,1.00549,-0.557762,0.548037,-0.35117,1.43108
-0.556007,0.471648,-0.708474,1.0209,-0.581092,0.570087,-0.36902,1.44609
-0.578871,0.490314,-0.724186,1.0316,-0.604962,0.592535,-0.381444,1.45644
-0.601113,0.508386,-0.753358,1.05127,-0.62818,0.614255,-0.399099,1.471
-0.623526,0.526506,-0.775788,1.06621,-0.651574,0.63602,-0.421907,1.48951
-0.645813,0.544431,-0.798202,1.08097,-0.674834,0.657539,-0.439358,1.50344
-0.668399,0.562497,-0.820591,1.09555,-0.698402,0.679213,-0.451533,1.51303
-0.69042,0.580011,-0.842949,1.10994,-0.721379,0.700213,-0.474063,1.53048
-0.712708,0.597633,-0.86527,1.12412,-0.744631,0.721329,-0.491336,1.54358
-0.735474,0.61552,-0.88755,1.1381,-0.768379,0.742749,-0.50857,1.5564
-0.75732,0.632573,-0.909788,1.15185,-0.791164,0.763156,-0.525777,1.56895
-0.779988,0.650149,-0.931977,1.16538,-0.814803,0.784175,-0.54297,1.58123
-0.801535,0.666739,-0.954114,1.17868,-0.837271,0.804002,-0.56016,1.59324
-0.82361,0.683613,-0.976195,1.19173,-0.860285,0.824155,-0.577356,1.60498
-0.845662,0.700343,-0.998217,1.20454,-0.883274,0.844123,-0.59457,1.61646
-0.867958,0.717124,-1.02017,1.21709,-0.906513,0.864137,-0.611809,1.62768
-0.889612,0.733289,-1.04206,1.22937,-0.929081,0.883404,-0.629083,1.63864
-0.911372,0.749397,-1.06388,1.24139,-0.951757,0.90259,-0.646399,1.64934
-0.933813,0.765862,-1.08562,1.25312,-0.975138,0.922187,-0.663764,1.65979
-0.955177,0.781393,-1.10728,1.26456,-0.997395,0.940658,-0.681187,1.67
-0.977825,0.7977,-1.12885,1.27571,-1.02099,0.96004,-0.698672,1.67995
-0.998818,0.812667,-1.15034,1.28657,-1.04285,0.977815,-0.716227,1.68967
-1.02016,0.827729,-1.16105,1.29188,-1.06508,0.995693,-0.733857,1.69916
-1.04168,0.842759,-1.18027,1.30125,-1.08748,1.01352,-0.742702,1.70382
-1.06353,0.857853,-1.20153,1.31137,-1.11023,1.03141,-0.758673,1.71206
-1.08441,0.872111,-1.22269,1.32116,-1.13197,1.04829,-0.7765,1.721
-1.10575,0.886516,-1.24374,1.33063,-1.15418,1.06534,-0.794418,1.72971
-1.12744,0.900984,-1.26468,1.33979,-1.17676,1.08245,-0.812423,1.73822
-1.14818,0.914633,-1.28551,1.34863,-1.19834,1.09859,-0.83051,1.74653
-1.16999,0.928804,-1.30622,1.35714,-1.22104,1.11532,-0.848686,1.75465
-1.19022,0.941769,-1.32682,1.3653,-1.24208,1.13062,-0.866959,1.76256
-1.21141,0.955164,-1.34731,1.37311,-1.26413,1.14642,-0.885335,1.77027
-1.23196,0.967965,-1.36769,1.38057,-1.28551,1.16151,-0.903822,1.77778
-1.25289,0.980804,-1.38796,1.38765,-1.30728,1.17663,-0.922426,1.7851
-1.27421,0.993681,-1.4081,1.39437,-1.32946,1.19179,-0.941148,1.79221
-1.29436,1.00564,-1.42814,1.40071,-1.35041,1.20586,-0.959993,1.79912
-1.31478,1.01757,-1.44804,1.40666,-1.37165,1.21988,-0.978962,1.80583
-1.33543,1.02942,-1.46782,1.41224,-1.39312,1.2338,-0.998054,1.81234
-1.35619,1.04111,-1.48747,1.41742,-1.4147,1.24753,-1.01727,1.81866
-1.37624,1.05219,-1.50699,1.42222,-1.43555,1.26053,-1.03661,1.82477
-1.3965,1.06317,-1.52636,1.42662,-1.45662,1.2734,-1.05606,1.83069
-1.4168,1.07394,-1.5456,1.43063,-1.47773,1.28602,-1.07564,1.83641
-1.43694,1.0844,-1.56469,1.43424,-1.49866,1.29826,-1.09535,1.84193
-1.4568,1.09448,-1.58362,1.43746,-1.5193,1.31006,-1.11517,1.84724
-1.4766,1.1043,-1.60241,1.44028,-1.53989,1.32155,-1.1351,1.85236
-1.49636,1.11387,-1.61918,1.44249,-1.56043,1.33273,-1.15515,1.85727
-1.51611,1.12318,-1.63767,1.44457,-1.58096,1.34361,-1.1733,1.86151
-1.5356,1.13214,-1.65599,1.44626,-1.60121,1.35407,-1.19356,1.86603
-1.55478,1.1407,-1.67413,1.44757,-1.62114,1.36406,-1.20781,1.86906
-1.5744,1.14922,-1.6921,1.4485,-1.64153,1.37399,-1.2344,1.87443
-1.59356,1.15728,-1.70989,1.44906,-1.66145,1.38339,-1.25497,1.87832
-1.61308,1.16523,-1.72749,1.44924,-1.68174,1.39265,-1.27562,1.88199
-1.63213,1.17273,-1.74489,1.44905,-1.70154,1.40138,-1.29636,1.88544
-1.65127,1.18,-1.7621,1.4485,-1.72143,1.40983,-1.31718,1.88867
-1.66949,1.18666,-1.77911,1.44758,-1.74037,1.41758,-1.33807,1.89166
-1.68836,1.19329,-1.79591,1.44632,-1.75998,1.42529,-1.35904,1.89443
-1.70712,1.19961,-1.8125,1.4447,-1.77948,1.43263,-1.38006,1.89696
-1.7256,1.20557,-1.82887,1.44274,-1.79868,1.43954,-1.39481,1.89858
-1.74416,1.21126,-1.84503,1.44045,-1.81798,1.44615,-1.42226,1.90128
-1.76244,1.21659,-1.86094,1.43785,-1.83699,1.45233,-1.44342,1.90308
-1.78084,1.22167,-1.87661,1.43496,-1.85611,1.45821,-1.46459,1.90463
-1.79876,1.22633,-1.89204,1.43178,-1.87474,1.4636,-1.48575,1.90595
-1.81691,1.23075,-1.90722,1.42831,-1.89361,1.46872,-1.5069,1.90703
-1.83491,1.23484,-1.92214,1.42456,-1.91233,1.47344,-1.52802,1.90786
-1.85295,1.23864,-1.93682,1.42052,-1.93109,1.47782,-1.54912,1.90842
-1.87005,1.24194,-1.95124,1.41619,-1.94887,1.48164,-1.57018,1.90871
-1.88739,1.245,-1.96118,1.41299,-1.96691,1.48517,-1.59119,1.90872
-1.90486,1.24778,-1.97932,1.40668,-1.98508,1.48836,-1.61215,1.90844
-1.92174,1.25017,-1.99298,1.40151,-2.00264,1.4911,-1.63305,1.90785
-1.93934,1.25233,-2.00638,1.39606,-2.02094,1.49358,-1.65387,1.90697
-1.95659,1.25413,-2.01953,1.39033,-2.0389,1.49564,-1.6684,1.90616
-1.97393,1.25561,-2.03243,1.38433,-2.05694,1.49732,-1.69525,1.90423
-1.98972,1.25665,-2.04508,1.37805,-2.07338,1.4985,-1.71579,1.90237
-2.00599,1.25743,-2.05747,1.37149,-2.09032,1.49937,-1.7301,1.90086
-2.02294,1.2579,-2.06962,1.36465,-2.10796,1.49988,-1.7565,1.89761
-2.039,1.25803,-2.08153,1.35755,-2.12468,1.49999,-1.77665,1.89469
-2.05625,1.25781,-2.09318,1.35017,-2.14265,1.49969,-1.79664,1.89142
-2.07153,1.25729,-2.1046,1.34251,-2.15857,1.49906,-1.81647,1.88778
-2.08729,1.25644,-2.11584,1.33445,-2.17498,1.49803,-1.83612,1.88375
-2.10301,1.25525,-2.127,1.32578,-2.19136,1.49662,-1.85563,1.87922
-2.11879,1.25372,-2.1382,1.3163,-2.20781,1.4948,-1.8751,1.87397
-2.13496,1.25179,-2.14953,1.30583,-2.22466,1.49251,-1.89459,1.86779
-2.14948,1.24973,-2.16105,1.29428,-2.2398,1.49008,-1.91416,1.86049
-2.16471,1.24723,-2.1726,1.28196,-2.25568,1.48713,-1.93383,1.85198
-2.18013,1.24434,-2.18407,1.26906,-2.27176,1.48373,-1.95343,1.84257
-2.19526,1.24114,-2.19546,1.25555,-2.28755,1.47997,-1.97288,1.83247
-2.20985,1.2377,-2.20677,1.2414,-2.30278,1.47594,-1.99215,1.82165
-2.22433,1.23394,-2.2179,1.22677,-2.31788,1.47153,-2.01124,1.81009
-2.23911,1.22974,-2.22884,1.21179,-2.33332,1.4666,-2.03007,1.79797
-2.25336,1.22532,-2.23956,1.19657,-2.3482,1.46142,-2.04859,1.78539
-2.26779,1.22048,-2.25002,1.18119,-2.36327,1.45574,-2.06676,1.77245
-2.2816,1.21548,-2.26023,1.1657,-2.3777,1.44989,-2.08454,1.75924
-2.29555,1.21007,-2.26821,1.15325,-2.39228,1.44354,-2.1019,1.74581
-2.3101,1.20401,-2.27796,1.13765,-2.40749,1.43645,-2.11548,1.73492
-2.3228,1.19838,-2.28746,1.12201,-2.42077,1.42984,-2.13206,1.72115
-2.33635,1.192,-2.29675,1.10635,-2.43494,1.42237,-2.14818,1.70721
-2.34957,1.18539,-2.30584,1.09067,-2.44878,1.41463,-2.16384,1.69311
-2.36274,1.17843,-2.31476,1.07499,-2.46255,1.40647,-2.17903,1.67885
-2.37587,1.17109,-2.32352,1.05931,-2.4763,1.39787,-2.19374,1.66446
-2.38881,1.16346,-2.33215,1.04364,-2.48986,1.38893,-2.20798,1.64992
-2.40157,1.15554,-2.34067,1.02799,-2.50323,1.37964,-2.22172,1.63526
-2.41407,1.14739,-2.3491,1.01238,-2.51632,1.37008,-2.23499,1.62047
-2.42631,1.13902,-2.35748,0.996798,-2.52915,1.36027,-2.24775,1.60556
-2.43882,1.13005,-2.36583,0.981273,-2.54227,1.34974,-2.26003,1.59055
-2.45116,1.12076,-2.37417,0.965817,-2.55522,1.33885,-2.27181,1.57545
-2.46253,1.11183,-2.38253,0.950445,-2.56715,1.32836,-2.2831,1.56027
-2.47452,1.10199,-2.39093,0.935175,-2.57973,1.31681,-2.2939,1.54503
-2.48614,1.09203,-2.39685,0.92456,-2.59194,1.30511,-2.3042,1.52974
-2.49743,1.08195,-2.40797,0.905028,-2.60379,1.29326,-2.31113,1.51903
-2.50877,1.07139,-2.41683,0.890121,-2.61571,1.28086,-2.32061,1.50371
-2.52042,1.06009,-2.42615,0.875259,-2.62796,1.26756,-2.32961,1.48831
-2.53094,1.04946,-2.43609,0.860383,-2.63902,1.25506,-2.34064,1.46801
-2.54149,1.03839,-2.44673,0.845405,-2.65012,1.24203,-2.34864,1.452
-2.55207,1.02686,-2.45458,0.834818,-2.66125,1.22845,-2.35625,1.43545
-2.56273,1.01478,-2.46967,0.814978,-2.67248,1.21423,-2.36137,1.42346
-2.57279,1.00294,-2.47798,0.804212,-2.68307,1.20028,-2.37041,1.40034
-2.58296,0.990526,-2.48999,0.788779,-2.69379,1.18564,-2.37504,1.38744
-2.59284,0.978009,-2.50814,0.765706,-2.7042,1.17088,-2.38321,1.36273
-2.60262,0.965171,-2.5142,0.758054,-2.71451,1.15573,-2.39023,1.33935
-2.61236,0.9519,-2.5264,0.742784,-2.72478,1.14006,-2.39301,1.32947
-2.62167,0.938746,-2.54227,0.72311,-2.73461,1.12452,-2.39832,1.30945
-2.63122,0.924764,-2.55072,0.71267,-2.74469,1.108,-2.40233,1.29324
-2.63989,0.911604,-2.56262,0.697984,-2.75385,1.09244,-2.40794,1.26882
-2.64895,0.897383,-2.57426,0.683608,-2.76342,1.07561,-2.41221,1.24846
-2.65781,0.882945,-2.58561,0.669572,-2.77279,1.05852,-2.41613,1.22819
-2.66619,0.868815,-2.59666,0.655887,-2.78166,1.04179,-2.41969,1.20803
-2.67464,0.854076,-2.60738,0.642552,-2.79059,1.02432,-2.4229,1.18803
-2.68324,0.838511,-2.6178,0.629559,-2.79969,1.00586,-2.42495,1.17413
-2.69099,0.823984,-2.62791,0.616891,-2.8079,0.988632,-2.42832,1.14851
-2.69891,0.808616,-2.63771,0.604523,-2.81629,0.970391,-2.43055,1.12898
-2.70659,0.79319,-2.64721,0.592428,-2.82442,0.952071,-2.43249,1.10959
-2.71414,0.77747,-2.65643,0.580571,-2.83243,0.93339,-2.43415,1.09034
-2.72159,0.761395,-2.66537,0.568919,-2.84033,0.914278,-2.43556,1.0712
-2.72907,0.74466,-2.67403,0.557434,-2.84826,0.894369,-2.4364,1.05786
-2.73589,0.728848,-2.68242,0.546074,-2.8555,0.875549,-2.43769,1.03323
-2.74474,0.707447,-2.69053,0.534795,-2.8649,0.850059,-2.43846,1.01438
-2.75028,0.693529,-2.69838,0.523553,-2.87078,0.833472,-2.43906,0.995608
-2.75956,0.669182,-2.70596,0.512304,-2.88065,0.804437,-2.4395,0.976913
-2.76372,0.657837,-2.71109,0.504402,-2.88507,0.790901,-2.43981,0.958294
-2.77107,0.637076,-2.71749,0.494182,-2.89289,0.766116,-2.43996,0.945309
-2.77426,0.627773,-2.72432,0.482706,-2.89627,0.755006,-2.44008,0.928675
-2.78076,0.608132,-2.73084,0.471062,-2.9032,0.731537,-2.44011,0.910277
-2.78563,0.592857,-2.73705,0.459206,-2.90838,0.713275,-2.44007,0.891977
-2.7911,0.57502,-2.74293,0.447096,-2.91421,0.691939,-2.43995,0.873787
-2.79637,0.557126,-2.74845,0.434693,-2.91982,0.670525,-2.43976,0.855717
-2.80142,0.539252,-2.75361,0.421968,-2.9252,0.649125,-2.43951,0.837784
-2.80645,0.520674,-2.75838,0.408886,-2.93056,0.62687,-2.4392,0.820008
-2.81111,0.502664,-2.76273,0.395422,-2.93553,0.605286,-2.43883,0.802405
-2.81568,0.484215,-2.76664,0.381555,-2.94041,0.583164,-2.43838,0.784998
-2.81996,0.466112,-2.77009,0.367265,-2.94498,0.561447,-2.43786,0.767805
-2.82418,0.447396,-2.77305,0.352533,-2.94948,0.538985,-2.43725,0.750845
-2.82833,0.428094,-2.77551,0.337347,-2.95391,0.51581,-2.43656,0.73413
-2.83213,0.409439,-2.77744,0.321706,-2.95797,0.493402,-2.43577,0.717671
-2.83613,0.388695,-2.77883,0.305611,-2.96225,0.468474,-2.43488,0.701476
-2.83919,0.371968,-2.77966,0.289068,-2.96551,0.448364,-2.43389,0.685552
